"partida_id","data","mandante","visitante","tecnico_mandante","tecnico_visitante","vencedor","arena","mandante_placar","visitante_placar","mandante_estado","visitante_estado","Ano","Ano do Campeonato","Jogo","Equipe","Mando","GP","GS","P","J","V","E","D","SG"
"5048","42168","Coritiba","Flamengo","N. da Silveira Júnior","C. Borges dos Santos","Flamengo"," Couto Pereira","0","1","PR","RJ","2015","2015","Coritiba x Flamengo","Flamengo","fora","1","0","3","1","1","0","0","1"
"5051","42168","Sport","Joinville","E. Baptista","A. Batista","Sport","Adelmar da Costa Carvalho","2","1","PE","SC","2015","2015","Sport x Joinville","Sport","casa","2","1","3","1","1","0","0","1"
"5051","42168","Sport","Joinville","E. Baptista","A. Batista","Sport","Adelmar da Costa Carvalho","2","1","PE","SC","2015","2015","Sport x Joinville","Joinville","fora","1","2","0","1","0","0","1","-1"
"5052","42168","Vasco","Cruzeiro","D. Ghidoni Junior","V. Luxemburgo da Silva","Cruzeiro","Estádio Vasco da Gama","1","3","RJ","MG","2015","2015","Vasco x Cruzeiro","Vasco","casa","1","3","0","1","0","0","1","-2"
"5052","42168","Vasco","Cruzeiro","D. Ghidoni Junior","V. Luxemburgo da Silva","Cruzeiro","Estádio Vasco da Gama","1","3","RJ","MG","2015","2015","Vasco x Cruzeiro","Cruzeiro","fora","3","1","3","1","1","0","0","2"
"5053","42169","Ponte Preta","Goias","A. Ferreira","H. Pinto dos Anjos","-"," Moisés Lucarelli","0","0","SP","GO","2015","2015","Ponte Preta x Goias","Ponte Preta","casa","0","0","1","1","0","1","0","0"
"5053","42169","Ponte Preta","Goias","A. Ferreira","H. Pinto dos Anjos","-"," Moisés Lucarelli","0","0","SP","GO","2015","2015","Ponte Preta x Goias","Goias","fora","0","0","1","1","0","1","0","0"
"5055","42169","Palmeiras","Fluminense","A. Valentim do Carmo Neto","E. Alves Moreira","Palmeiras","Allianz Parque","2","1","SP","RJ","2015","2015","Palmeiras x Fluminense","Palmeiras","casa","2","1","3","1","1","0","0","1"
"5055","42169","Palmeiras","Fluminense","A. Valentim do Carmo Neto","E. Alves Moreira","Palmeiras","Allianz Parque","2","1","SP","RJ","2015","2015","Palmeiras x Fluminense","Fluminense","fora","1","2","0","1","0","0","1","-1"
"5054","42169","Avai","Figueirense","G. Kleina","A. Fucks","-","  Ressacada","1","1","SC","SC","2015","2015","Avai x Figueirense","Avai","casa","1","1","1","1","0","1","0","0"
"5054","42169","Avai","Figueirense","G. Kleina","A. Fucks","-","  Ressacada","1","1","SC","SC","2015","2015","Avai x Figueirense","Figueirense","fora","1","1","1","1","0","1","0","0"
"5056","42169","Gremio","Athletico-PR","R. Machado Marques","M. Mendes","Gremio","Arena do Grêmio","2","1","RS","PR","2015","2015","Gremio x Athletico-PR","Gremio","casa","2","1","3","1","1","0","0","1"
"5056","42169","Gremio","Athletico-PR","R. Machado Marques","M. Mendes","Gremio","Arena do Grêmio","2","1","RS","PR","2015","2015","Gremio x Athletico-PR","Athletico-PR","fora","1","2","0","1","0","0","1","-1"
"5057","42173","Figueirense","Internacional","A. Fucks","D. Aguirre Camblor","-"," Orlando Scarpelli","0","0","SC","RS","2015","2015","Figueirense x Internacional","Figueirense","casa","0","0","1","1","0","1","0","0"
"5057","42173","Figueirense","Internacional","A. Fucks","D. Aguirre Camblor","-"," Orlando Scarpelli","0","0","SC","RS","2015","2015","Figueirense x Internacional","Internacional","fora","0","0","1","1","0","1","0","0"
"5058","42175","Sport","Vasco","E. Baptista","D. Ghidoni Junior","Sport","Arena de Pernambuco","2","1","PE","RJ","2015","2015","Sport x Vasco","Sport","casa","2","1","3","1","1","0","0","1"
"5058","42175","Sport","Vasco","E. Baptista","D. Ghidoni Junior","Sport","Arena de Pernambuco","2","1","PE","RJ","2015","2015","Sport x Vasco","Vasco","fora","1","2","0","1","0","0","1","-1"
"5059","42175","Flamengo","Atletico-MG","C. Borges dos Santos","L. Culpi","Atletico-MG"," Maracanã","0","2","RJ","MG","2015","2015","Flamengo x Atletico-MG","Flamengo","casa","0","2","0","1","0","0","1","-2"
"5059","42175","Flamengo","Atletico-MG","C. Borges dos Santos","L. Culpi","Atletico-MG"," Maracanã","0","2","RJ","MG","2015","2015","Flamengo x Atletico-MG","Atletico-MG","fora","2","0","3","1","1","0","0","2"
"5060","42175","Santos","Corinthians","M. Fernandes","A. Bacchi","Santos","Estádio Urbano Caldeira","1","0","SP","SP","2015","2015","Santos x Corinthians","Santos","casa","1","0","3","1","1","0","0","1"
"5060","42175","Santos","Corinthians","M. Fernandes","A. Bacchi","Santos","Estádio Urbano Caldeira","1","0","SP","SP","2015","2015","Santos x Corinthians","Corinthians","fora","0","1","0","1","0","0","1","-1"
"5061","42175","Gremio","Palmeiras","R. Machado Marques","M. de Oliveira Santos","Gremio","Arena do Grêmio","1","0","RS","SP","2015","2015","Gremio x Palmeiras","Gremio","casa","1","0","3","1","1","0","0","1"
"5061","42175","Gremio","Palmeiras","R. Machado Marques","M. de Oliveira Santos","Gremio","Arena do Grêmio","1","0","RS","SP","2015","2015","Gremio x Palmeiras","Palmeiras","fora","0","1","0","1","0","0","1","-1"
"5062","42176","Cruzeiro","Chapecoense","V. Luxemburgo da Silva","V. Eutrópio","Chapecoense"," Mineirão","0","1","MG","SC","2015","2015","Cruzeiro x Chapecoense","Cruzeiro","casa","0","1","0","1","0","0","1","-1"
"5062","42176","Cruzeiro","Chapecoense","V. Luxemburgo da Silva","V. Eutrópio","Chapecoense"," Mineirão","0","1","MG","SC","2015","2015","Cruzeiro x Chapecoense","Chapecoense","fora","1","0","3","1","1","0","0","1"
"5063","42176","Joinville","Goias","A. Batista","H. Pinto dos Anjos","Joinville","Arena Joinville","2","1","SC","GO","2015","2015","Joinville x Goias","Joinville","casa","2","1","3","1","1","0","0","1"
"5063","42176","Joinville","Goias","A. Batista","H. Pinto dos Anjos","Joinville","Arena Joinville","2","1","SC","GO","2015","2015","Joinville x Goias","Goias","fora","1","2","0","1","0","0","1","-1"
"5065","42176","Sao Paulo","Avai","J. Osorio","G. Kleina","-"," Morumbi","1","1","SP","SC","2015","2015","Sao Paulo x Avai","Sao Paulo","casa","1","1","1","1","0","1","0","0"
"5065","42176","Sao Paulo","Avai","J. Osorio","G. Kleina","-"," Morumbi","1","1","SP","SC","2015","2015","Sao Paulo x Avai","Avai","fora","1","1","1","1","0","1","0","0"
"5064","42176","Athletico-PR","Coritiba","M. Mendes","N. da Silveira Júnior","-","Estádio Joaquim Américo Guimarães","2","2","PR","PR","2015","2015","Athletico-PR x Coritiba","Athletico-PR","casa","2","2","1","1","0","1","0","0"
"5064","42176","Athletico-PR","Coritiba","M. Mendes","N. da Silveira Júnior","-","Estádio Joaquim Américo Guimarães","2","2","PR","PR","2015","2015","Athletico-PR x Coritiba","Coritiba","fora","2","2","1","1","0","1","0","0"
"5066","42179","Fluminense","Ponte Preta","E. Alves Moreira","A. Ferreira","Fluminense"," Maracanã","2","0","RJ","SP","2015","2015","Fluminense x Ponte Preta","Fluminense","casa","2","0","3","1","1","0","0","2"
"5066","42179","Fluminense","Ponte Preta","E. Alves Moreira","A. Ferreira","Fluminense"," Maracanã","2","0","RJ","SP","2015","2015","Fluminense x Ponte Preta","Ponte Preta","fora","0","2","0","1","0","0","1","-2"
"5067","42182","Avai","Gremio","G. Kleina","R. Machado Marques","Gremio","  Ressacada","1","2","SC","RS","2015","2015","Avai x Gremio","Avai","casa","1","2","0","1","0","0","1","-1"
"5067","42182","Avai","Gremio","G. Kleina","R. Machado Marques","Gremio","  Ressacada","1","2","SC","RS","2015","2015","Avai x Gremio","Gremio","fora","2","1","3","1","1","0","0","1"
"5068","42182","Chapecoense","Sport","V. Eutrópio","E. Baptista","-","Arena Condá","1","1","SC","PE","2015","2015","Chapecoense x Sport","Chapecoense","casa","1","1","1","1","0","1","0","0"
"5068","42182","Chapecoense","Sport","V. Eutrópio","E. Baptista","-","Arena Condá","1","1","SC","PE","2015","2015","Chapecoense x Sport","Sport","fora","1","1","1","1","0","1","0","0"
"5069","42182","Corinthians","Figueirense","A. Bacchi","A. Fucks","Corinthians","Neo Química Arena","2","1","SP","SC","2015","2015","Corinthians x Figueirense","Corinthians","casa","2","1","3","1","1","0","0","1"
"5069","42182","Corinthians","Figueirense","A. Bacchi","A. Fucks","Corinthians","Neo Química Arena","2","1","SP","SC","2015","2015","Corinthians x Figueirense","Figueirense","fora","1","2","0","1","0","0","1","-1"
"5070","42183","Atletico-MG","Joinville","L. Culpi","A. Batista","Atletico-MG"," Mineirão","1","0","MG","SC","2015","2015","Atletico-MG x Joinville","Atletico-MG","casa","1","0","3","1","1","0","0","1"
"5070","42183","Atletico-MG","Joinville","L. Culpi","A. Batista","Atletico-MG"," Mineirão","1","0","MG","SC","2015","2015","Atletico-MG x Joinville","Joinville","fora","0","1","0","1","0","0","1","-1"
"5071","42183","Palmeiras","Sao Paulo","M. de Oliveira Santos","J. Osorio","Palmeiras","Allianz Parque","4","0","SP","SP","2015","2015","Palmeiras x Sao Paulo","Palmeiras","casa","4","0","3","1","1","0","0","4"
"5071","42183","Palmeiras","Sao Paulo","M. de Oliveira Santos","J. Osorio","Palmeiras","Allianz Parque","4","0","SP","SP","2015","2015","Palmeiras x Sao Paulo","Sao Paulo","fora","0","4","0","1","0","0","1","-4"
"5072","42183","Goias","Fluminense","A. César","E. Alves Moreira","Fluminense","Estádio do Governo do Estado de Goiás (Serra Dourada)","1","2","GO","RJ","2015","2015","Goias x Fluminense","Goias","casa","1","2","0","1","0","0","1","-1"
"5072","42183","Goias","Fluminense","A. César","E. Alves Moreira","Fluminense","Estádio do Governo do Estado de Goiás (Serra Dourada)","1","2","GO","RJ","2015","2015","Goias x Fluminense","Fluminense","fora","2","1","3","1","1","0","0","1"
"5073","42183","Ponte Preta","Athletico-PR","A. Ferreira","M. Mendes","Ponte Preta"," Moisés Lucarelli","2","1","SP","PR","2015","2015","Ponte Preta x Athletico-PR","Ponte Preta","casa","2","1","3","1","1","0","0","1"
"5073","42183","Ponte Preta","Athletico-PR","A. Ferreira","M. Mendes","Ponte Preta"," Moisés Lucarelli","2","1","SP","PR","2015","2015","Ponte Preta x Athletico-PR","Athletico-PR","fora","1","2","0","1","0","0","1","-1"
"5074","42183","Coritiba","Cruzeiro","N. da Silveira Júnior","V. Luxemburgo da Silva","Coritiba"," Couto Pereira","1","0","PR","MG","2015","2015","Coritiba x Cruzeiro","Coritiba","casa","1","0","3","1","1","0","0","1"
"5074","42183","Coritiba","Cruzeiro","N. da Silveira Júnior","V. Luxemburgo da Silva","Coritiba"," Couto Pereira","1","0","PR","MG","2015","2015","Coritiba x Cruzeiro","Cruzeiro","fora","0","1","0","1","0","0","1","-1"
"5075","42183","Vasco","Flamengo","C. Juarez Roth","C. Borges dos Santos","Vasco","Arena Pantanal","1","0","RJ","RJ","2015","2015","Vasco x Flamengo","Vasco","casa","1","0","3","1","1","0","0","1"
"5075","42183","Vasco","Flamengo","C. Juarez Roth","C. Borges dos Santos","Vasco","Arena Pantanal","1","0","RJ","RJ","2015","2015","Vasco x Flamengo","Flamengo","fora","0","1","0","1","0","0","1","-1"
"5076","42183","Internacional","Santos","D. Aguirre Camblor","M. Fernandes","Internacional","Estádio José Pinheiro Borda","1","0","RS","SP","2015","2015","Internacional x Santos","Internacional","casa","1","0","3","1","1","0","0","1"
"5076","42183","Internacional","Santos","D. Aguirre Camblor","M. Fernandes","Internacional","Estádio José Pinheiro Borda","1","0","RS","SP","2015","2015","Internacional x Santos","Santos","fora","0","1","0","1","0","0","1","-1"
"5077","42186","Sport","Internacional","E. Baptista","D. Aguirre Camblor","Sport","Adelmar da Costa Carvalho","3","0","PE","RS","2015","2015","Sport x Internacional","Sport","casa","3","0","3","1","1","0","0","3"
"5077","42186","Sport","Internacional","E. Baptista","D. Aguirre Camblor","Sport","Adelmar da Costa Carvalho","3","0","PE","RS","2015","2015","Sport x Internacional","Internacional","fora","0","3","0","1","0","0","1","-3"
"5078","42186","Vasco","Avai","C. Juarez Roth","G. Kleina","Vasco","Estádio Vasco da Gama","1","0","RJ","SC","2015","2015","Vasco x Avai","Vasco","casa","1","0","3","1","1","0","0","1"
"5078","42186","Vasco","Avai","C. Juarez Roth","G. Kleina","Vasco","Estádio Vasco da Gama","1","0","RJ","SC","2015","2015","Vasco x Avai","Avai","fora","0","1","0","1","0","0","1","-1"
"5079","42186","Palmeiras","Chapecoense","M. de Oliveira Santos","V. Eutrópio","Palmeiras","Allianz Parque","2","0","SP","SC","2015","2015","Palmeiras x Chapecoense","Palmeiras","casa","2","0","3","1","1","0","0","2"
"5079","42186","Palmeiras","Chapecoense","M. de Oliveira Santos","V. Eutrópio","Palmeiras","Allianz Parque","2","0","SP","SC","2015","2015","Palmeiras x Chapecoense","Chapecoense","fora","0","2","0","1","0","0","1","-2"
"5080","42186","Atletico-MG","Coritiba","L. Culpi","N. da Silveira Júnior","Atletico-MG","Estádio Raimundo Sampaio","2","0","MG","PR","2015","2015","Atletico-MG x Coritiba","Atletico-MG","casa","2","0","3","1","1","0","0","2"
"5080","42186","Atletico-MG","Coritiba","L. Culpi","N. da Silveira Júnior","Atletico-MG","Estádio Raimundo Sampaio","2","0","MG","PR","2015","2015","Atletico-MG x Coritiba","Coritiba","fora","0","2","0","1","0","0","1","-2"
"5082","42186","Gremio","Cruzeiro","R. Machado Marques","V. Luxemburgo da Silva","Gremio","Arena do Grêmio","1","0","RS","MG","2015","2015","Gremio x Cruzeiro","Gremio","casa","1","0","3","1","1","0","0","1"
"5082","42186","Gremio","Cruzeiro","R. Machado Marques","V. Luxemburgo da Silva","Gremio","Arena do Grêmio","1","0","RS","MG","2015","2015","Gremio x Cruzeiro","Cruzeiro","fora","0","1","0","1","0","0","1","-1"
"5081","42186","Joinville","Flamengo","A. Batista","C. Borges dos Santos","Flamengo","Arena Joinville","0","1","SC","RJ","2015","2015","Joinville x Flamengo","Joinville","casa","0","1","0","1","0","0","1","-1"
"5081","42186","Joinville","Flamengo","A. Batista","C. Borges dos Santos","Flamengo","Arena Joinville","0","1","SC","RJ","2015","2015","Joinville x Flamengo","Flamengo","fora","1","0","3","1","1","0","0","1"
"5083","42186","Athletico-PR","Sao Paulo","M. Mendes","J. Osorio","Athletico-PR","Estádio Joaquim Américo Guimarães","2","1","PR","SP","2015","2015","Athletico-PR x Sao Paulo","Athletico-PR","casa","2","1","3","1","1","0","0","1"
"5083","42186","Athletico-PR","Sao Paulo","M. Mendes","J. Osorio","Athletico-PR","Estádio Joaquim Américo Guimarães","2","1","PR","SP","2015","2015","Athletico-PR x Sao Paulo","Sao Paulo","fora","1","2","0","1","0","0","1","-1"
"5085","42187","Figueirense","Goias","A. Fucks","A. César","Figueirense"," Orlando Scarpelli","3","1","SC","GO","2015","2015","Figueirense x Goias","Figueirense","casa","3","1","3","1","1","0","0","2"
"5085","42187","Figueirense","Goias","A. Fucks","A. César","Figueirense"," Orlando Scarpelli","3","1","SC","GO","2015","2015","Figueirense x Goias","Goias","fora","1","3","0","1","0","0","1","-2"
"5084","42187","Corinthians","Ponte Preta","A. Bacchi","A. Ferreira","Corinthians","Neo Química Arena","2","0","SP","SP","2015","2015","Corinthians x Ponte Preta","Corinthians","casa","2","0","3","1","1","0","0","2"
"5084","42187","Corinthians","Ponte Preta","A. Bacchi","A. Ferreira","Corinthians","Neo Química Arena","2","0","SP","SP","2015","2015","Corinthians x Ponte Preta","Ponte Preta","fora","0","2","0","1","0","0","1","-2"
"5086","42187","Fluminense","Santos","E. Alves Moreira","M. Fernandes","Fluminense"," Maracanã","2","1","RJ","SP","2015","2015","Fluminense x Santos","Fluminense","casa","2","1","3","1","1","0","0","1"
"5086","42187","Fluminense","Santos","E. Alves Moreira","M. Fernandes","Fluminense"," Maracanã","2","1","RJ","SP","2015","2015","Fluminense x Santos","Santos","fora","1","2","0","1","0","0","1","-1"
"5087","42189","Coritiba","Joinville","N. da Silveira Júnior","A. Batista","-"," Couto Pereira","0","0","PR","SC","2015","2015","Coritiba x Joinville","Coritiba","casa","0","0","1","1","0","1","0","0"
"5087","42189","Coritiba","Joinville","N. da Silveira Júnior","A. Batista","-"," Couto Pereira","0","0","PR","SC","2015","2015","Coritiba x Joinville","Joinville","fora","0","0","1","1","0","1","0","0"
"5089","42189","Cruzeiro","Athletico-PR","V. Luxemburgo da Silva","M. Mendes","Cruzeiro"," Mineirão","2","0","MG","PR","2015","2015","Cruzeiro x Athletico-PR","Cruzeiro","casa","2","0","3","1","1","0","0","2"
"5089","42189","Cruzeiro","Athletico-PR","V. Luxemburgo da Silva","M. Mendes","Cruzeiro"," Mineirão","2","0","MG","PR","2015","2015","Cruzeiro x Athletico-PR","Athletico-PR","fora","0","2","0","1","0","0","1","-2"
"5088","42189","Chapecoense","Vasco","V. Eutrópio","C. Juarez Roth","Chapecoense","Arena Condá","1","0","SC","RJ","2015","2015","Chapecoense x Vasco","Chapecoense","casa","1","0","3","1","1","0","0","1"
"5088","42189","Chapecoense","Vasco","V. Eutrópio","C. Juarez Roth","Chapecoense","Arena Condá","1","0","SC","RJ","2015","2015","Chapecoense x Vasco","Vasco","fora","0","1","0","1","0","0","1","-1"
"5090","42190","Avai","Sport","G. Kleina","E. Baptista","-","  Ressacada","2","2","SC","PE","2015","2015","Avai x Sport","Avai","casa","2","2","1","1","0","1","0","0"
"5090","42190","Avai","Sport","G. Kleina","E. Baptista","-","  Ressacada","2","2","SC","PE","2015","2015","Avai x Sport","Sport","fora","2","2","1","1","0","1","0","0"
"5091","42190","Goias","Corinthians","A. César","A. Bacchi","-","Estádio do Governo do Estado de Goiás (Serra Dourada)","0","0","GO","SP","2015","2015","Goias x Corinthians","Goias","casa","0","0","1","1","0","1","0","0"
"5091","42190","Goias","Corinthians","A. César","A. Bacchi","-","Estádio do Governo do Estado de Goiás (Serra Dourada)","0","0","GO","SP","2015","2015","Goias x Corinthians","Corinthians","fora","0","0","1","1","0","1","0","0"
"5093","42190","Santos","Gremio","M. Fernandes","R. Machado Marques","Gremio","Estádio Urbano Caldeira","1","3","SP","RS","2015","2015","Santos x Gremio","Santos","casa","1","3","0","1","0","0","1","-2"
"5093","42190","Santos","Gremio","M. Fernandes","R. Machado Marques","Gremio","Estádio Urbano Caldeira","1","3","SP","RS","2015","2015","Santos x Gremio","Gremio","fora","3","1","3","1","1","0","0","2"
"5092","42190","Sao Paulo","Fluminense","J. Osorio","E. Alves Moreira","-"," Morumbi","0","0","SP","RJ","2015","2015","Sao Paulo x Fluminense","Sao Paulo","casa","0","0","1","1","0","1","0","0"
