partida_id,clube,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
5304,Gremio,0.47,416,,16,4,9
5304,Vasco,0.53,454,,12,4,3
5302,Sao Paulo,0.6,525,,21,1,3
5302,Coritiba,0.4,344,,17,2,3
5305,Cruzeiro,0.56,485,,11,0,5
5305,Goias,0.44,363,,14,0,8
5306,Ponte Preta,0.41,409,,12,2,5
5306,Atletico-MG,0.59,552,,15,0,6
5307,Sport,0.43,415,,15,2,2
5307,Sao Paulo,0.57,541,,10,3,4
5308,Avai,0.51,315,,16,1,4
5308,Cruzeiro,0.49,325,,16,0,3
5309,Joinville,0.49,330,,17,0,4
5309,Ponte Preta,0.51,354,,20,2,7
5310,Coritiba,0.64,424,,13,3,7
5310,Figueirense,0.36,247,,29,2,6
5313,Gremio,0.52,506,,12,0,6
5313,Flamengo,0.48,474,,12,1,1
5314,Corinthians,0.41,363,,15,1,2
5314,Atletico-MG,0.59,497,,11,5,11
5311,Athletico-PR,0.44,341,,12,1,4
5311,Chapecoense,0.56,402,,13,2,7
5312,Palmeiras,0.54,325,,18,3,4
5312,Santos,0.46,281,,15,6,6
5315,Fluminense,0.52,472,,22,2,5
5315,Vasco,0.48,444,,18,0,13
5316,Goias,0.34,267,,16,3,4
5316,Internacional,0.66,520,,12,2,5
5317,Internacional,0.55,439,,20,0,4
5317,Ponte Preta,0.45,360,,20,4,6
5318,Coritiba,0.33,331,,17,2,7
5318,Corinthians,0.67,698,,5,1,6
5319,Avai,0.41,322,,10,1,4
5319,Athletico-PR,0.59,467,,21,1,7
5320,Chapecoense,0.4,351,,14,2,5
5320,Fluminense,0.6,522,,12,3,6
5322,Goias,0.35,323,,14,1,2
5322,Flamengo,0.65,581,,16,4,5
5323,Cruzeiro,0.44,446,,5,4,6
5323,Sao Paulo,0.56,577,,12,0,2
5324,Figueirense,0.31,243,,14,4,10
5324,Atletico-MG,0.69,562,,13,2,6
5321,Palmeiras,0.57,422,,29,1,8
5321,Vasco,0.43,333,,13,3,2
5325,Santos,0.45,203,,19,8,7
5325,Joinville,0.55,237,,22,3,11
5326,Sport,0.48,426,,8,1,8
5326,Gremio,0.52,460,,16,2,4
5327,Sport,0.53,410,,15,3,13
5327,Cruzeiro,0.47,369,,13,3,13
5328,Goias,0.62,484,,20,4,5
5328,Coritiba,0.38,316,,18,0,3
5329,Figueirense,0.32,262,,24,2,1
5329,Ponte Preta,0.68,534,,18,3,5
5331,Palmeiras,0.53,395,,15,4,4
5331,Athletico-PR,0.47,363,,13,5,1
5330,Avai,0.4,265,,12,1,6
5330,Joinville,0.6,392,,13,0,8
5332,Fluminense,0.37,293,,21,2,4
5332,Gremio,0.63,499,,20,3,9
5333,Internacional,0.57,433,,14,7,3
5333,Chapecoense,0.43,318,,16,4,9
5334,Sao Paulo,0.45,418,,7,3,5
5334,Atletico-MG,0.55,516,,9,4,5
5335,Flamengo,0.41,327,,11,1,3
5335,Santos,0.59,471,,20,2,6
5336,Corinthians,0.6,442,,15,0,6
5336,Vasco,0.4,305,,12,6,8
5337,Cruzeiro,0.49,433,,13,2,2
5337,Palmeiras,0.51,438,,20,1,1
5339,Atletico-MG,0.73,629,,16,3,6
5339,Goias,0.27,242,,12,1,2
5340,Internacional,0.43,322,,21,2,6
5340,Gremio,0.57,419,,13,0,4
5342,Corinthians,0.51,459,,10,0,3
5342,Sao Paulo,0.49,441,,10,3,9
5341,Figueirense,0.51,400,,13,3,4
5341,Chapecoense,0.49,397,,15,1,5
5338,Vasco,0.46,306,,10,1,9
5338,Joinville,0.54,338,,21,3,7
5343,Ponte Preta,0.41,360,,23,2,3
5343,Flamengo,0.59,501,,19,0,8
5344,Fluminense,0.56,515,,11,2,5
5344,Avai,0.44,400,,6,2,5
5345,Coritiba,0.37,282,,13,2,3
5345,Santos,0.63,480,,21,1,5
5346,Athletico-PR,0.46,411,,20,2,5
5346,Sport,0.54,461,,10,3,10
5347,Sao Paulo,0.65,526,,16,0,4
5347,Figueirense,0.35,289,,26,6,2
5348,Fluminense,0.43,369,,13,0,3
5348,Internacional,0.57,486,,20,1,3
5349,Avai,0.48,333,,19,0,8
5349,Ponte Preta,0.52,371,,27,1,2
5351,Joinville,0.43,387,,13,1,2
5351,Cruzeiro,0.57,504,,12,2,3
5352,Gremio,0.43,397,,10,3,3
5352,Atletico-MG,0.57,522,,11,0,3
5350,Sport,0.45,399,,14,4,8
5350,Corinthians,0.55,484,,17,2,4
5355,Palmeiras,0.7,495,,22,4,6
5355,Coritiba,0.3,225,,27,4,2
5353,Chapecoense,0.66,438,,17,0,4
5353,Goias,0.34,234,,17,2,3
5354,Vasco,0.47,307,,14,1,10
5354,Santos,0.53,349,,12,3,2
5356,Flamengo,0.6,546,,14,1,4
5356,Athletico-PR,0.4,372,,16,2,2
5365,Joinville,0.54,341,,12,3,7
5365,Gremio,0.46,314,,13,3,4
5358,Palmeiras,0.35,304,,20,4,5
5358,Flamengo,0.65,559,,16,1,1
5360,Athletico-PR,0.51,442,,10,3,5
5360,Santos,0.49,440,,10,4,7
5364,Atletico-MG,0.6,553,,7,2,5
5364,Chapecoense,0.4,364,,11,0,4
5361,Ponte Preta,0.48,358,,21,4,9
5361,Sport,0.52,402,,12,2,5
5357,Internacional,0.51,381,,11,4,9
5357,Cruzeiro,0.49,399,,13,2,3
5359,Figueirense,0.39,262,,16,0,7
5359,Fluminense,0.61,421,,18,1,5
5362,Sao Paulo,0.64,540,,21,0,3
5362,Goias,0.36,309,,12,1,2
5363,Avai,0.22,216,,14,1,2
5363,Corinthians,0.78,761,,11,2,4
5366,Vasco,0.53,327,,15,3,3
5366,Coritiba,0.47,295,,20,1,4
5368,Sport,0.44,437,,15,3,4
5368,Flamengo,0.56,553,,18,2,4
5367,Palmeiras,0.65,577,,14,2,8
5367,Athletico-PR,0.35,316,,17,0,1
5369,Atletico-MG,0.4,361,,18,3,4
5369,Santos,0.6,517,,12,5,2
5370,Coritiba,0.51,444,,19,1,5
5370,Cruzeiro,0.49,442,,23,4,0
5371,Santa Cruz,0.38,227,,11,6,6
5371,Vitoria,0.62,380,,17,1,1
5372,Botafogo-RJ,0.67,590,,7,3,7
5372,Sao Paulo,0.33,310,,10,3,4
5375,Fluminense,0.61,490,,9,4,15
5375,America-MG,0.39,317,,8,2,8
5373,Ponte Preta,0.46,332,,21,1,9
5373,Figueirense,0.54,376,,8,1,6
5374,Gremio,0.39,391,,20,3,2
5374,Corinthians,0.61,579,,12,2,10
5376,Chapecoense,0.31,227,,20,1,4
5376,Internacional,0.69,494,,14,1,9
5377,Palmeiras,0.66,497,,16,3,6
5377,Ponte Preta,0.34,268,,21,3,4
5378,Santa Cruz,0.42,341,,23,0,5
5378,Fluminense,0.58,462,,20,0,6
5379,Figueirense,0.3,229,,14,1,4
5379,Cruzeiro,0.7,533,,11,1,5
5380,Coritiba,0.41,451,,15,3,1
5380,Santos,0.59,622,,12,6,2
5381,Athletico-PR,0.42,391,,18,1,5
5381,Atletico-MG,0.58,523,,7,3,14
5382,Vitoria,0.34,270,,20,5,5
5382,Corinthians,0.66,529,,24,3,5
5383,America-MG,0.38,313,,26,1,2
5383,Chapecoense,0.62,495,,12,3,6
5384,Sao Paulo,0.54,406,,11,0,11
5384,Internacional,0.46,362,,16,2,5
5385,Flamengo,0.56,535,,8,4,5
5385,Gremio,0.44,434,,17,4,11
5386,Botafogo-RJ,0.44,443,,10,5,1
5386,Sport,0.56,537,,14,1,10
5387,Santos,0.54,484,,12,1,2
5387,Figueirense,0.46,403,,21,2,7
5388,Botafogo-RJ,0.34,333,,8,5,3
5388,Athletico-PR,0.66,645,,12,1,5
5389,Chapecoense,0.37,318,,24,3,5
5389,Flamengo,0.63,536,,10,3,2
5390,Vitoria,0.46,373,,18,3,1
5390,America-MG,0.54,420,,22,1,4
5391,Cruzeiro,0.66,537,,15,1,7
5391,Santa Cruz,0.34,282,,16,3,1
5393,Sao Paulo,0.49,407,,12,1,3
5393,Coritiba,0.51,419,,18,0,6
5392,Fluminense,0.47,360,,12,3,4
5392,Palmeiras,0.53,390,,20,1,8
5394,Ponte Preta,0.42,411,,15,1,3
5394,Corinthians,0.58,562,,23,0,5
5395,Sport,0.48,426,,13,1,5
5395,Internacional,0.52,430,,14,3,7
5396,Atletico-MG,0.55,530,,8,0,5
5396,Gremio,0.45,449,,14,1,4
5397,America-MG,0.34,293,,9,1,4
5397,Cruzeiro,0.66,544,,7,1,15
5398,Athletico-PR,0.48,426,,17,3,7
5398,Figueirense,0.52,447,,17,1,5
5399,Santa Cruz,0.34,298,,19,1,1
5399,Chapecoense,0.66,527,,16,0,9
5400,Flamengo,0.39,346,,13,1,2
5400,Ponte Preta,0.61,518,,19,1,8
5401,Sport,0.56,581,,7,4,8
5401,Corinthians,0.44,479,,12,0,1
5402,Botafogo-RJ,0.56,459,,17,0,7
5402,Fluminense,0.44,377,,16,0,2
5403,Vitoria,0.43,342,,21,1,4
5403,Atletico-MG,0.57,447,,18,2,5
5404,Palmeiras,0.55,403,,21,3,2
5404,Sao Paulo,0.45,335,,18,3,13
5405,Coritiba,0.45,471,,18,4,2
5405,Gremio,0.55,572,,19,1,4
5406,Internacional,0.51,454,,14,0,5
5406,Santos,0.49,457,,9,2,5
5407,Athletico-PR,0.52,449,,15,4,4
5407,Internacional,0.48,418,,30,3,7
5410,Chapecoense,0.49,376,,23,1,9
5410,Coritiba,0.51,387,,17,1,6
5409,Santa Cruz,0.52,385,,25,1,6
5409,Sport,0.48,368,,15,2,2
5408,Santos,0.33,331,,14,3,3
5408,Corinthians,0.67,648,,14,0,7
5411,Atletico-MG,0.62,593,,16,4,0
5411,Fluminense,0.38,373,,19,5,2
5413,Cruzeiro,0.49,399,,23,2,7
5413,Botafogo-RJ,0.51,419,,11,3,9
5412,Sao Paulo,0.63,456,,19,1,5
5412,Figueirense,0.37,257,,16,0,5
5414,Ponte Preta,0.45,433,,15,2,7
5414,America-MG,0.55,529,,7,5,3
5416,Flamengo,0.51,391,,14,1,5
5416,Vitoria,0.49,384,,18,1,2
5415,Gremio,0.55,415,,19,1,1
5415,Palmeiras,0.45,330,,24,3,4
5417,Athletico-PR,0.61,561,,12,0,4
5417,Santa Cruz,0.39,363,,18,0,2
5418,Chapecoense,0.45,439,,12,0,2
5418,Fluminense,0.55,520,,11,3,3
5419,Corinthians,0.76,718,,13,1,11
5419,Coritiba,0.24,238,,12,3,3
5420,Figueirense,0.49,374,,14,2,2
5420,America-MG,0.51,354,,20,1,9
5421,Santos,0.53,499,,12,2,7
5421,Botafogo-RJ,0.47,441,,12,1,5
5422,Vitoria,0.4,270,,16,1,2
5422,Internacional,0.6,386,,19,1,5
5423,Atletico-MG,0.48,477,,17,2,4
5423,Sport,0.52,502,,10,2,2
5425,Gremio,0.72,662,,14,0,10
5425,Ponte Preta,0.28,271,,13,0,2
5424,Palmeiras,0.62,479,,12,1,7
5424,Flamengo,0.38,310,,11,1,2
5426,Sao Paulo,0.4,372,,9,3,5
5426,Cruzeiro,0.6,541,,12,4,3
5427,Internacional,0.51,464,,16,1,3
5427,America-MG,0.49,432,,15,1,9
5428,Ponte Preta,0.6,461,,22,0,9
5428,Chapecoense,0.4,312,,22,1,3
5429,Fluminense,0.61,548,,9,1,6
5429,Gremio,0.39,384,,10,0,1
5430,Sao Paulo,0.62,546,,12,1,4
5430,Athletico-PR,0.38,337,,17,2,4
5432,Botafogo-RJ,0.52,358,,20,5,6
5432,Vitoria,0.48,338,,18,1,8
5431,Sport,0.45,358,,26,1,0
5431,Coritiba,0.55,411,,18,4,7
5433,Cruzeiro,0.31,229,,15,1,4
5433,Atletico-MG,0.69,489,,15,4,7
5434,Corinthians,0.49,373,,18,2,2
5434,Palmeiras,0.51,368,,19,3,2
5435,Figueirense,0.37,282,,17,1,4
5435,Flamengo,0.63,474,,17,0,4
5436,Santos,0.52,501,,11,0,3
5436,Santa Cruz,0.48,451,,19,0,6
5439,Athletico-PR,0.47,449,,15,0,4
5439,Ponte Preta,0.53,498,,9,2,4
5438,Gremio,0.54,452,,15,0,5
5438,Chapecoense,0.46,376,,19,0,7
5437,Sao Paulo,0.55,422,,22,5,3
5437,Vitoria,0.45,357,,22,2,2
5442,America-MG,0.54,481,,20,1,2
5442,Botafogo-RJ,0.46,434,,17,2,5
5441,Figueirense,0.46,396,,8,0,3
5441,Santa Cruz,0.54,424,,25,3,9
5440,Santos,0.61,617,,10,2,9
5440,Sport,0.39,398,,10,0,5
5443,Palmeiras,0.61,462,,19,2,4
5443,Coritiba,0.39,291,,14,1,6
5444,Flamengo,0.38,336,,9,4,5
5444,Cruzeiro,0.62,538,,9,0,9
5445,Internacional,0.45,399,,23,6,7
5445,Atletico-MG,0.55,494,,12,1,5
5446,Corinthians,0.57,547,,7,1,9
5446,Fluminense,0.43,410,,12,5,4
5447,Santa Cruz,0.4,349,,24,0,3
5447,Palmeiras,0.6,521,,18,2,2
5448,Santos,0.67,652,,7,2,5
5448,Athletico-PR,0.33,323,,16,1,3
5449,America-MG,0.49,395,,17,3,3
5449,Coritiba,0.51,415,,12,1,3
5451,Ponte Preta,0.47,445,,17,1,3
5451,Atletico-MG,0.53,488,,9,1,10
5450,Vitoria,0.52,344,,20,2,11
5450,Chapecoense,0.48,336,,18,2,2
5452,Botafogo-RJ,0.39,363,,15,4,6
5452,Corinthians,0.61,562,,15,1,4
5455,Fluminense,0.65,617,,12,4,7
5455,Sport,0.35,345,,12,2,2
5453,Flamengo,0.62,501,,9,0,14
5453,Sao Paulo,0.38,315,,19,1,2
5454,Internacional,0.59,370,,15,0,12
5454,Figueirense,0.41,277,,16,4,7
5456,Cruzeiro,0.44,453,,16,2,1
5456,Gremio,0.56,572,,13,4,5
5457,Palmeiras,0.68,663,,6,4,6
5457,America-MG,0.32,316,,8,1,4
5458,Cruzeiro,0.36,294,,14,0,2
5458,Ponte Preta,0.64,473,,11,3,12
5459,Figueirense,0.35,296,,14,0,1
5459,Botafogo-RJ,0.65,513,,12,5,14
5460,Flamengo,0.52,483,,12,2,3
5460,Santa Cruz,0.48,427,,13,2,7
5461,Santos,0.48,479,,11,3,3
5461,Fluminense,0.52,501,,9,0,4
5462,Corinthians,0.51,479,,11,2,2
5462,Atletico-MG,0.49,456,,24,4,3
5464,Gremio,0.63,557,,11,1,2
5464,Vitoria,0.37,334,,17,4,3
5463,Athletico-PR,0.49,305,,17,3,5
5463,Chapecoense,0.51,315,,16,3,5
5465,Sport,0.37,313,,19,0,3
5465,Sao Paulo,0.63,511,,9,2,3
5466,Coritiba,0.56,355,,13,1,7
5466,Internacional,0.44,301,,27,1,5
5467,Cruzeiro,0.51,390,,13,1,5
5467,Palmeiras,0.49,384,,14,3,6
5468,Santa Cruz,0.38,338,,16,2,1
5468,Corinthians,0.62,537,,14,2,12
5469,America-MG,0.58,476,,19,3,2
5469,Atletico-MG,0.42,354,,17,5,4
5470,Fluminense,0.43,400,,14,2,3
5470,Flamengo,0.57,505,,9,0,8
5471,Vitoria,0.61,469,,17,3,8
5471,Ponte Preta,0.39,320,,22,0,3
5473,Internacional,0.62,450,,21,1,13
5473,Botafogo-RJ,0.38,299,,18,0,4
5472,Gremio,0.52,480,,16,3,7
5472,Athletico-PR,0.48,461,,12,4,6
5474,Santos,0.64,558,,8,1,4
5474,Sao Paulo,0.36,305,,14,0,10
5476,Coritiba,0.49,370,,23,4,3
5476,Figueirense,0.51,368,,19,4,4
5475,Chapecoense,0.43,382,,10,3,2
5475,Sport,0.57,494,,22,0,13
5478,Sport,0.34,260,,19,2,3
5478,Vitoria,0.66,472,,22,3,7
5477,Flamengo,0.41,373,,11,1,8
5477,Internacional,0.59,550,,22,1,0
5479,Gremio,0.36,375,,10,2,4
5479,Santos,0.64,655,,14,3,5
5480,Athletico-PR,0.48,336,,16,2,3
5480,Coritiba,0.52,345,,22,2,7
5481,Cruzeiro,0.53,401,,20,1,3
5481,Chapecoense,0.47,339,,19,2,8
5483,Corinthians,0.41,381,,13,2,4
5483,America-MG,0.59,539,,10,3,8
5482,Fluminense,0.57,508,,15,1,4
5482,Sao Paulo,0.43,383,,17,1,7
5485,Palmeiras,0.63,513,,26,1,4
5485,Figueirense,0.37,302,,24,4,3
5484,Ponte Preta,0.43,355,,16,2,0
5484,Santa Cruz,0.57,453,,15,4,8
5486,Atletico-MG,0.45,373,,15,2,9
5486,Botafogo-RJ,0.55,438,,9,6,9
5487,Coritiba,0.44,373,,19,1,2
5487,Fluminense,0.56,467,,14,6,10
5488,Athletico-PR,0.56,484,,9,1,6
5488,America-MG,0.44,386,,12,1,6
5489,Vitoria,0.4,238,,18,5,10
5489,Cruzeiro,0.6,366,,12,5,8
5490,Internacional,0.55,371,,11,3,12
5490,Gremio,0.45,335,,11,1,3
5493,Corinthians,0.49,450,,15,1,6
5493,Flamengo,0.51,475,,10,5,7
5491,Santos,0.64,639,,13,1,11
5491,Chapecoense,0.36,359,,12,1,6
5492,Ponte Preta,0.65,480,,20,0,6
5492,Sao Paulo,0.35,277,,16,3,2
5494,Santa Cruz,0.55,477,,13,2,6
5494,Botafogo-RJ,0.45,401,,11,1,6
5495,Figueirense,0.54,407,,18,1,4
5495,Atletico-MG,0.46,361,,21,1,2
5496,Sport,0.61,428,,18,2,5
5496,Palmeiras,0.39,297,,21,1,0
5497,Chapecoense,0.39,333,,17,3,3
5497,Corinthians,0.61,522,,13,3,5
5498,Botafogo-RJ,0.49,408,,14,1,8
5498,Coritiba,0.51,414,,21,0,11
5499,Sport,0.62,436,,12,0,4
5499,Ponte Preta,0.38,268,,17,5,4
5500,Gremio,0.62,543,,11,1,9
5500,Figueirense,0.38,345,,14,1,7
5501,Flamengo,0.45,360,,10,0,6
5501,Atletico-MG,0.55,428,,23,2,5
5503,Sao Paulo,0.55,488,,7,3,4
5503,America-MG,0.45,403,,13,0,3
5502,Internacional,0.52,360,,19,1,7
5502,Santa Cruz,0.48,339,,21,1,4
5504,Fluminense,0.45,273,,22,3,6
5504,Vitoria,0.55,311,,16,4,13
5505,Athletico-PR,0.39,369,,17,4,1
5505,Cruzeiro,0.61,543,,9,5,4
5506,Palmeiras,0.38,287,,17,3,4
5506,Santos,0.62,458,,17,1,2
5507,Flamengo,0.53,442,,22,1,1
5507,Botafogo-RJ,0.47,391,,12,2,7
5508,Santos,0.58,484,,14,0,5
5508,Ponte Preta,0.42,328,,11,1,6
5509,America-MG,0.67,650,,9,2,4
5509,Santa Cruz,0.33,337,,10,2,2
5511,Figueirense,0.44,348,,16,3,3
5511,Chapecoense,0.56,420,,18,1,5
5512,Cruzeiro,0.64,480,,17,0,14
5512,Fluminense,0.36,276,,17,3,5
5514,Sao Paulo,0.44,355,,26,5,7
5514,Corinthians,0.56,459,,11,0,4
5510,Palmeiras,0.41,381,,13,1,1
5510,Internacional,0.59,502,,17,0,9
5513,Athletico-PR,0.52,405,,16,3,4
5513,Vitoria,0.48,373,,10,2,7
5515,Sport,0.45,405,,15,1,3
5515,Gremio,0.55,481,,16,2,7
5516,Coritiba,0.49,361,,18,2,3
5516,Atletico-MG,0.51,380,,16,5,3
5517,Corinthians,0.69,545,,15,0,7
5517,Figueirense,0.31,262,,21,3,5
5518,Santa Cruz,0.58,456,,17,7,4
5518,Coritiba,0.42,339,,19,0,4
5519,Palmeiras,0.57,426,,11,5,6
5519,Atletico-MG,0.43,341,,19,3,1
5520,Internacional,0.49,347,,13,1,2
5520,Ponte Preta,0.51,339,,20,3,10
5524,Chapecoense,0.37,354,,14,1,0
5524,Botafogo-RJ,0.63,579,,16,5,3
5521,Gremio,0.52,515,,16,0,7
5521,Sao Paulo,0.48,485,,12,1,2
5523,Sport,0.39,304,,18,1,3
5523,Cruzeiro,0.61,442,,15,2,12
5522,Fluminense,0.58,466,,20,0,7
5522,Athletico-PR,0.42,354,,13,0,2
5525,Vitoria,0.57,434,,15,3,13
5525,Santos,0.43,358,,11,2,2
5526,Flamengo,0.62,535,,11,1,4
5526,America-MG,0.38,335,,13,2,5
5527,Vitoria,0.65,446,,26,0,3
5527,Figueirense,0.35,246,,19,1,6
5528,Athletico-PR,0.51,444,,9,1,1
5528,Sport,0.49,421,,23,1,6
5529,Atletico-MG,0.58,590,,13,1,10
5529,Santa Cruz,0.42,430,,12,1,3
5531,Ponte Preta,0.46,352,,21,0,7
5531,Fluminense,0.54,416,,21,1,1
5530,Sao Paulo,0.68,569,,13,3,13
5530,Chapecoense,0.32,291,,11,0,1
5532,Flamengo,0.49,369,,13,0,2
5532,Coritiba,0.51,338,,9,0,8
5533,Internacional,0.55,446,,19,3,3
5533,Corinthians,0.45,381,,19,2,8
5534,Cruzeiro,0.5,502,,10,2,4
5534,Santos,0.5,517,,12,5,2
5535,Palmeiras,0.54,400,,23,4,4
5535,Botafogo-RJ,0.46,361,,20,1,3
5536,America-MG,0.47,399,,15,1,8
5536,Gremio,0.53,476,,8,4,1
5537,Coritiba,0.45,296,,19,2,4
5537,Vitoria,0.55,361,,9,4,7
5538,Sport,0.72,548,,8,1,9
5538,America-MG,0.28,224,,22,0,3
5539,Flamengo,0.6,533,,9,1,9
5539,Santos,0.4,379,,10,1,4
5540,Corinthians,0.56,536,,12,4,6
5540,Athletico-PR,0.44,436,,11,3,1
5541,Ponte Preta,0.37,322,,16,0,5
5541,Botafogo-RJ,0.63,546,,12,1,2
5542,Santa Cruz,0.38,368,,18,0,4
5542,Gremio,0.62,584,,18,2,5
5543,Atletico-MG,0.39,384,,17,1,3
5543,Sao Paulo,0.61,544,,9,1,12
5544,Internacional,0.58,474,,14,2,4
5544,Cruzeiro,0.42,347,,10,1,6
5545,Chapecoense,0.34,261,,18,1,2
5545,Palmeiras,0.66,495,,15,0,8
5547,Flamengo,0.53,410,,11,5,11
5547,Athletico-PR,0.47,395,,11,2,3
5548,America-MG,0.42,381,,11,1,2
5548,Santos,0.58,521,,7,3,3
5550,Palmeiras,0.59,491,,13,4,4
5550,Vitoria,0.41,338,,20,5,2
5549,Coritiba,0.52,342,,20,0,3
5549,Ponte Preta,0.48,328,,18,5,4
5551,Sao Paulo,0.52,419,,24,0,7
5551,Santa Cruz,0.48,386,,15,2,6
5552,Internacional,0.54,413,,22,2,7
5552,Fluminense,0.46,371,,14,1,3
5553,Figueirense,0.41,297,,18,1,3
5553,Sport,0.59,439,,16,1,5
5554,Atletico-MG,0.57,507,,15,3,5
5554,Chapecoense,0.43,379,,12,3,3
5555,Cruzeiro,0.46,430,,8,5,6
5555,Corinthians,0.54,485,,15,2,6
5557,Sport,0.37,315,,24,1,5
5557,Flamengo,0.63,522,,15,0,9
5558,Ponte Preta,0.42,272,,21,1,11
5558,Figueirense,0.58,395,,25,3,3
5559,Fluminense,0.6,482,,12,2,9
5559,America-MG,0.4,331,,28,0,2
5560,Gremio,0.39,349,,15,3,6
5560,Corinthians,0.61,509,,14,0,10
5563,Santa Cruz,0.47,343,,20,9,5
5563,Vitoria,0.53,398,,15,2,3
5561,Cruzeiro,0.67,503,,15,4,4
5561,Coritiba,0.33,256,,20,2,5
5562,Santos,0.37,314,,24,1,4
5562,Atletico-MG,0.63,530,,9,3,7
5564,Botafogo-RJ,0.37,295,,14,1,7
5564,Sao Paulo,0.63,491,,11,2,8
5565,Palmeiras,0.42,350,,15,3,7
5565,Athletico-PR,0.58,485,,12,1,4
5566,Chapecoense,0.58,360,,15,1,2
5566,Internacional,0.42,266,,18,0,5
5567,America-MG,0.51,412,,13,0,6
5567,Chapecoense,0.49,396,,10,0,4
5568,Botafogo-RJ,0.44,378,,19,1,3
5568,Sport,0.56,483,,12,1,2
5570,Athletico-PR,0.39,332,,15,0,5
5570,Atletico-MG,0.61,509,,15,1,6
5569,Gremio,0.49,434,,16,1,4
5569,Flamengo,0.51,433,,14,1,7
5573,Palmeiras,0.66,455,,12,2,4
5573,Ponte Preta,0.34,238,,22,0,9
5572,Santa Cruz,0.59,484,,16,2,8
5572,Fluminense,0.41,341,,16,1,4
5571,Sao Paulo,0.41,346,,22,0,0
5571,Internacional,0.59,454,,9,2,8
5574,Coritiba,0.51,403,,13,4,5
5574,Santos,0.49,410,,16,5,5
5575,Figueirense,0.49,389,,20,1,8
5575,Cruzeiro,0.51,416,,24,3,2
5576,Corinthians,0.56,484,,15,1,8
5576,Vitoria,0.44,385,,20,2,3
5577,Ponte Preta,0.52,471,,15,6,8
5577,Corinthians,0.48,458,,8,0,0
5579,Santos,0.73,611,,13,3,11
5579,Figueirense,0.27,242,,12,2,3
5578,Cruzeiro,0.46,374,,17,3,8
5578,Santa Cruz,0.54,428,,13,4,6
5580,Atletico-MG,0.38,383,,17,1,0
5580,Gremio,0.62,623,,18,1,7
5581,Fluminense,0.59,428,,17,2,5
5581,Palmeiras,0.41,304,,20,2,5
5583,Sao Paulo,0.67,506,,18,5,13
5583,Coritiba,0.33,264,,16,1,0
5582,Chapecoense,0.43,351,,15,1,6
5582,Flamengo,0.57,492,,13,2,3
5584,Sport,0.63,474,,18,0,9
5584,Internacional,0.37,288,,19,2,4
5585,Vitoria,0.48,379,,20,1,4
5585,America-MG,0.52,389,,19,4,8
5586,Botafogo-RJ,0.58,477,,14,3,6
5586,Athletico-PR,0.42,344,,12,0,6
5546,Fluminense,0.54,323,,21,4,11
5546,Figueirense,0.46,306,,15,1,4
5556,Botafogo-RJ,0.37,292,,16,4,6
5556,Gremio,0.63,507,,25,1,4
5587,Santa Cruz,0.55,417,,9,2,11
5587,Chapecoense,0.45,362,,18,7,4
5589,Botafogo-RJ,0.36,278,,22,3,3
5589,Fluminense,0.64,465,,15,1,9
5588,Athletico-PR,0.55,405,,20,1,7
5588,Figueirense,0.45,339,,16,3,3
5590,Vitoria,0.49,394,,17,5,6
5590,Atletico-MG,0.51,406,,17,3,5
5591,Sao Paulo,0.49,328,,19,3,2
5591,Palmeiras,0.51,335,,20,1,6
5593,Gremio,0.61,576,,9,3,2
5593,Coritiba,0.39,370,,15,0,5
5592,Flamengo,0.64,446,,15,2,10
5592,Ponte Preta,0.36,262,,19,2,0
5594,Corinthians,0.51,447,,15,1,2
5594,Sport,0.49,433,,17,5,8
5595,America-MG,0.62,586,,19,0,1
5595,Cruzeiro,0.38,370,,13,5,3
5596,Internacional,0.59,484,,19,5,10
5596,Santos,0.41,341,,8,2,5
5597,Flamengo,0.55,494,,8,4,6
5597,Vitoria,0.45,409,,14,1,6
5599,Figueirense,0.4,325,,17,0,3
5599,Sao Paulo,0.6,456,,25,1,10
5598,Chapecoense,0.47,353,,20,3,4
5598,Coritiba,0.53,395,,16,2,7
5600,Cruzeiro,0.62,480,,16,4,9
5600,Botafogo-RJ,0.38,312,,16,2,1
5602,Internacional,0.47,327,,12,1,4
5602,Athletico-PR,0.53,360,,11,1,7
5601,Santa Cruz,0.36,276,,18,0,4
5601,Sport,0.64,459,,14,3,11
5603,Santos,0.52,402,,18,3,6
5603,Corinthians,0.48,384,,17,1,3
5605,Gremio,0.6,444,,23,5,5
5605,Palmeiras,0.4,303,,16,4,2
5604,America-MG,0.41,305,,12,1,5
5604,Ponte Preta,0.59,431,,10,3,9
5606,Atletico-MG,0.51,458,,16,1,2
5606,Fluminense,0.49,444,,14,5,7
5607,Santos,0.41,403,,10,3,2
5607,Botafogo-RJ,0.59,523,,10,2,12
5608,Figueirense,0.47,368,,17,1,4
5608,America-MG,0.53,386,,13,2,8
5610,Athletico-PR,0.43,399,,13,0,3
5610,Santa Cruz,0.57,492,,12,1,15
5609,Gremio,0.6,488,,18,3,3
5609,Ponte Preta,0.4,313,,16,5,5
5611,Corinthians,0.59,526,,12,5,5
5611,Coritiba,0.41,368,,15,4,4
5612,Palmeiras,0.65,452,,13,0,4
5612,Flamengo,0.35,252,,13,0,5
5614,Chapecoense,0.41,381,,18,2,2
