partida_id,clube,cartao,atleta,minuto
5276,Palmeiras,Amarelo,Andrei Girotto,49
5276,Palmeiras,Amarelo,Jackson de Souza,80
5276,Palmeiras,Amarelo,Fernando Prass,56
5277,Atletico-MG,Amarelo,Leandro Donizete,12
5277,Internacional,Amarelo,Alex Raphael Meschini,45
5277,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,87
5277,Internacional,Amarelo,Victor Vinícius Coelho Santos,89
5277,Internacional,Amarelo,Rodrigo Dourado,16
5278,Sport,Amarelo,Rithely,81
5278,Avai,Amarelo,Eduardo Neto,53
5278,Avai,Amarelo,Renan Martins Pereira,29
5278,Avai,Amarelo,Antonio Carlos Capocasali,23
5278,Sport,Amarelo,Wendel Geraldo Maurício e Silva,50
5278,Avai,Amarelo,Nino Paraíba,50
5278,Avai,Amarelo,Anderson Lopes,29
5279,Joinville,Amarelo,Arnaldo Manoel de Almeida,90+2
5279,Joinville,Amarelo,Marcelinho Paraíba,84
5279,Joinville,Amarelo,Edson Ratinho,29
5279,Joinville,Amarelo,Lucas Crispim,90+5
5279,Joinville,Amarelo,Agenor,84
5279,Joinville,Amarelo,Guti,37
5279,Coritiba,Amarelo,Walisson,70
5280,Figueirense,Amarelo,Thiago Heleno,29
5280,Flamengo,Amarelo,Emerson Sheik,65
5281,Palmeiras,Amarelo,Gabriel Jesus,90+3
5281,Ponte Preta,Amarelo,Cristian Martins Cabral,76
5281,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,43
5281,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,58
5281,Ponte Preta,Amarelo,Jeferson,47
5282,Sao Paulo,Amarelo,Paulo Henrique Ganso,68
5282,Sao Paulo,Amarelo,Hudson,7
5282,Sao Paulo,Amarelo,Rodrigo Caio,86
5282,Sao Paulo,Amarelo,Alexandre Pato,33
5283,Athletico-PR,Amarelo,Otávio Henrique Santos,83
5283,Athletico-PR,Amarelo,Sidcley Ferreira Pereira,45
5283,Cruzeiro,Amarelo,Giorgian De Arrascaeta,90+1
5283,Athletico-PR,Amarelo,Kadu,89
5283,Athletico-PR,Amarelo,Walter Henrique da Silva,64
5283,Athletico-PR,Amarelo,Bruno da Mota,18
5283,Cruzeiro,Amarelo,Mário Sérgio Santos Costa,45+1
5285,Goias,Amarelo,Bruno Henrique,87
5285,Goias,Amarelo,Zé Love,60
5285,Goias,Amarelo,Patrick,8
5285,Corinthians,Amarelo,Edu Dracena,76
5285,Goias,Amarelo,Diogo Barbosa,81
5285,Goias,Amarelo,Ygor Maciel Santiago,42
5284,Vasco,Amarelo,Romário de Souza Faria Júnior,84
5284,Vasco,Amarelo,Rodrigo Baldasso da Costa,57
5284,Chapecoense,Amarelo,Marcos Danilo Padilha,90+4
5284,Chapecoense,Amarelo,Hélio Hermito Zampier Neto,68
5284,Chapecoense,Amarelo,Dener Assunção Braz,31
5284,Vasco,Amarelo,Leandro Costa Miranda Moraes,73
5284,Vasco,Amarelo,Germán Herrera,40
5284,Chapecoense,Amarelo,Thiego,90+2
5284,Chapecoense,Amarelo,Camilo,62
5286,Gremio,Amarelo,Douglas dos Santos,64
5286,Santos,Amarelo,Gabriel Barbosa,90+3
5286,Santos,Amarelo,Vanderlei Farias da Silva,15
5286,Santos,Vermelho,Gabriel Barbosa,90+4
5286,Gremio,Amarelo,Moisés,90+3
5286,Gremio,Amarelo,Pedro Geromel,54
5286,Santos,Amarelo,David Braz,88
5287,Avai,Amarelo,Adriano Pagode,43
5287,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,85
5287,Palmeiras,Amarelo,Agustín Allione,43
5287,Avai,Amarelo,Marquinhos Santos,45+2
5287,Avai,Amarelo,Nino Paraíba,6
5287,Palmeiras,Amarelo,Thiago dos Santos,45
5287,Palmeiras,Amarelo,Andrei Girotto,13
5288,Joinville,Vermelho,Carlos Eduardo Antônio dos Santos,90+4
5288,Joinville,Amarelo,Willian Popp,83
5288,Figueirense,Amarelo,Jefferson Nogueira,86
5288,Figueirense,Amarelo,Leandro Silva,59
5288,Joinville,Amarelo,Carlos Eduardo Antônio dos Santos,31
5288,Figueirense,Amarelo,Clayton da Silveira da Silva,59
5290,Cruzeiro,Amarelo,Allano,66
5290,Cruzeiro,Amarelo,Manoel Messias Silva Carvalho,90+2
5290,Fluminense,Amarelo,Gum,8
5289,Ponte Preta,Amarelo,Elton Junior Melo Ataíde,84
5289,Coritiba,Amarelo,Alan Santos da Silva,77
5289,Coritiba,Amarelo,Leandro Silva,39
5289,Ponte Preta,Amarelo,Rodinei de Almeida,90+2
5289,Ponte Preta,Amarelo,Fernando Paixão da Silva,37
5289,Coritiba,Amarelo,Ruy Franco de Almeida Junior,63
5291,Athletico-PR,Amarelo,Carlos Eduardo Santos Oliveira,63
5291,Corinthians,Amarelo,Felipe Augusto de Almeida Monteiro,13
5291,Athletico-PR,Amarelo,Rodolfo de Melo,60
5293,Sao Paulo,Amarelo,Matheus Reis,22
5293,Sao Paulo,Vermelho,Matheus Reis,44
5293,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,90+2
5293,Vasco,Amarelo,Luan Garcia Teixeira,48
5292,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,61
5292,Internacional,Amarelo,Réver,90+3
5294,Chapecoense,Vermelho,Vilson Xavier de Menezes Júnior,90
5294,Gremio,Amarelo,Braian Rodríguez,90
5294,Gremio,Amarelo,Pedro Geromel,44
5294,Chapecoense,Amarelo,Cléber Santana,23
5294,Gremio,Amarelo,Frickson Erazo,90
5294,Chapecoense,Amarelo,Apodi,67
5295,Goias,Amarelo,David França Oliveira e Silva,45+2
5296,Atletico-MG,Amarelo,Carlos Júnior,15
5296,Atletico-MG,Vermelho,Carlos Júnior,19
5297,Athletico-PR,Amarelo,Walter Henrique da Silva,78
5297,Athletico-PR,Amarelo,Marcos Guilherme,4
5297,Fluminense,Amarelo,Marcos Júnior,86
5297,Athletico-PR,Amarelo,Otávio Henrique Santos,39
5298,Joinville,Amarelo,Marcelinho Paraíba,50
5298,Internacional,Amarelo,Victor Vinícius Coelho Santos,83
5298,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,23
5299,Figueirense,Amarelo,Fabinho,84
5299,Figueirense,Amarelo,Sueliton Pereira,41
5299,Figueirense,Amarelo,João Vitor Lima Gomes,14
5299,Santos,Amarelo,Gustavo Henrique Vernes,55
5299,Figueirense,Amarelo,Thiago Heleno,79
5299,Figueirense,Amarelo,Dudu,21
5299,Santos,Amarelo,Cristian Ledesma,62
5300,Palmeiras,Amarelo,Matheus Sales,19
5300,Palmeiras,Amarelo,João Pedro Maturano dos Santos,58
5300,Sport,Amarelo,Samuel,90
5303,Chapecoense,Amarelo,José Gildeixon Clemente de Paiva,54
5303,Avai,Amarelo,Rômulo,22
5303,Avai,Amarelo,Romário Guilherme dos Santos,58
5301,Flamengo,Vermelho,Jonas Gomes de Sousa,58
5301,Corinthians,Amarelo,Guilherme Arana,85
5301,Corinthians,Amarelo,Elias Mendes Trindade,35
5301,Flamengo,Amarelo,Jonas Gomes de Sousa,42
5301,Corinthians,Amarelo,Edílson Mendes Guimarães,67
5301,Flamengo,Amarelo,Paolo Guerrero,48
5304,Gremio,Amarelo,Luiz Fernando Pereira da Silva,90+3
5304,Gremio,Amarelo,Walace,2
5304,Vasco,Amarelo,Bruno Vieira Gallo de Oliveira,85
5302,Coritiba,Amarelo,Luis Cáceres,28
5302,Coritiba,Amarelo,Henrique Almeida,4
5302,Sao Paulo,Amarelo,Rodrigo Caio,19
5302,Coritiba,Vermelho,Henrique Almeida,72
5302,Coritiba,Amarelo,Ruy Franco de Almeida Junior,70
5302,Coritiba,Amarelo,Rafael Marques Pinto,5
5302,Sao Paulo,Amarelo,Luiz Eduardo,78
5302,Sao Paulo,Amarelo,Alan Kardec,5
5305,Goias,Amarelo,Patrick,80
5305,Goias,Amarelo,Arthur Rodrigues Rezende,45
5305,Cruzeiro,Amarelo,Ariel Cabral,72
5305,Cruzeiro,Amarelo,Fabrício dos Santos Silva,43
5305,Goias,Amarelo,Bruno Henrique,53
5305,Goias,Amarelo,Erik Nascimento de Lima,19
5305,Cruzeiro,Amarelo,Willians Domingos Fernandes,57
5305,Cruzeiro,Amarelo,Paulo André,16
5306,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,90+6
5306,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,5
5306,Atletico-MG,Amarelo,Marcos Rocha,90+1
5307,Sport,Amarelo,Wendel Geraldo Maurício e Silva,85
5307,Sao Paulo,Amarelo,Michel Bastos,28
5307,Sport,Amarelo,Rithely,48
5308,Avai,Amarelo,Jubal Rocha Mendes Júnior,90+2
5308,Avai,Amarelo,Néstor Camacho,28
5308,Cruzeiro,Amarelo,Marcos Vinícius de Jesus Araújo,77
5308,Avai,Amarelo,Eduardo Neto,31
5308,Cruzeiro,Amarelo,Manoel Messias Silva Carvalho,90
5308,Cruzeiro,Amarelo,Charles Fernando Basílio da Silva,40
5309,Ponte Preta,Amarelo,Rodinei de Almeida,89
5309,Ponte Preta,Amarelo,Juninho,56
5309,Joinville,Amarelo,Edson Ratinho,80
5309,Joinville,Amarelo,Carlos Eduardo Antônio dos Santos,30
5309,Ponte Preta,Amarelo,Fernando Paixão da Silva,62
5309,Joinville,Amarelo,Lucas Crispim,90+1
5309,Joinville,Amarelo,Guti,57
5309,Joinville,Amarelo,Marinaldo dos Santos Oliveira,15
5310,Coritiba,Amarelo,Thiago Lopes,90+4
5310,Figueirense,Amarelo,Yago Rocha,68
5310,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,50
5310,Figueirense,Amarelo,Dener Gonçalves Pinheiro,22
5310,Coritiba,Amarelo,Walisson,45+3
5310,Figueirense,Amarelo,Thiago Heleno,63
5310,Figueirense,Amarelo,Dudu,35
5313,Flamengo,Vermelho,Paolo Guerrero,59
5313,Flamengo,Amarelo,Paolo Guerrero,59
5314,Atletico-MG,Amarelo,Leandro Donizete,60
5311,Athletico-PR,Vermelho,Marcos Guilherme,44
5311,Chapecoense,Amarelo,Vilson Xavier de Menezes Júnior,38
5311,Athletico-PR,Amarelo,Ricardo Silva,86
5311,Athletico-PR,Amarelo,Fernando Barrientos,53
5311,Chapecoense,Amarelo,Túlio de Melo,90+5
5311,Chapecoense,Amarelo,Cléber Santana,15
5311,Athletico-PR,Amarelo,Cléverson Gabriel Córdova,62
5311,Athletico-PR,Amarelo,Kadu,35
5312,Santos,Amarelo,José Carlos Cracco Neto,90+3
5312,Santos,Amarelo,Gabriel Barbosa,68
5312,Palmeiras,Amarelo,Thiago dos Santos,40
5312,Palmeiras,Vermelho,Jonatan Cristaldo,90
5312,Santos,Amarelo,Gustavo Henrique Vernes,77
5312,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,90+1
5312,Palmeiras,Amarelo,Zé Roberto,24
5315,Vasco,Amarelo,Éder Luís,88
5315,Fluminense,Amarelo,Lucas Pierre Santos Oliveira,86
5315,Fluminense,Amarelo,Higor,74
5315,Fluminense,Amarelo,Gum,22
5315,Fluminense,Vermelho,Higor,87
5315,Vasco,Amarelo,Bruno Vieira Gallo de Oliveira,37
5315,Fluminense,Amarelo,Wellington Paulista,85
5315,Fluminense,Amarelo,Osvaldo Filho,74
5316,Goias,Amarelo,Murilo Henrique Pereira Rocha,90+1
5316,Internacional,Amarelo,Artur,90+5
5316,Internacional,Amarelo,Réver,43
5316,Goias,Amarelo,Renan Brito Soares,90+3
5316,Goias,Amarelo,Patrick,80
5316,Internacional,Amarelo,Lisandro López,87
5317,Internacional,Amarelo,Alisson Farias,90+1
5317,Ponte Preta,Amarelo,Alexandro da Silva Batista,90
5317,Ponte Preta,Amarelo,Luiz Antonio Linhares Garcia,61
5317,Internacional,Amarelo,Anderson Luís de Abreu Oliveira,90+2
5317,Ponte Preta,Amarelo,Marcelo Lomba,90
5317,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,83
5318,Coritiba,Amarelo,Leandro Silva,44
5318,Coritiba,Amarelo,Rafael Marques Pinto,61
5318,Coritiba,Amarelo,Kléber,26
5319,Athletico-PR,Amarelo,Christián Vilches,63
5319,Avai,Amarelo,Eduardo Neto,89
5319,Avai,Amarelo,Jubal Rocha Mendes Júnior,90+4
5320,Fluminense,Amarelo,Cícero Santos,71
5320,Chapecoense,Amarelo,José Gildeixon Clemente de Paiva,87
5320,Chapecoense,Amarelo,Ananias Elói Castro Monteiro,39
5320,Fluminense,Amarelo,Gerson Santos da Silva,84
5320,Fluminense,Amarelo,Wellington do Nascimento Silva,58
5320,Chapecoense,Amarelo,Túlio de Melo,46
5322,Flamengo,Amarelo,Wallace Reis da Silva,33
5323,Sao Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,86
5323,Cruzeiro,Amarelo,Manoel Messias Silva Carvalho,63
5323,Sao Paulo,Amarelo,Alan Kardec,84
5324,Figueirense,Amarelo,João Vitor Lima Gomes,56
5324,Atletico-MG,Amarelo,Douglas Santos,86
5324,Atletico-MG,Amarelo,Marcos Rocha,45+2
5324,Figueirense,Amarelo,Leandro Silva,42
5324,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,51
5324,Atletico-MG,Amarelo,Leonardo Silva,7
5321,Vasco,Amarelo,Madson,78
5321,Vasco,Amarelo,Luan Garcia Teixeira,48
5321,Palmeiras,Amarelo,Jackson de Souza,90+1
5321,Vasco,Amarelo,Sérgio Antônio Borges Júnior,50
5321,Vasco,Amarelo,Duvier Riascos,24
5325,Joinville,Vermelho,Rogério Rodrigues da Silva,9
5325,Joinville,Amarelo,Fernando Viana,81
5325,Joinville,Amarelo,Marcelinho Paraíba,20
5325,Santos,Amarelo,Lucas Rafael Araújo Lima,22
5325,Joinville,Amarelo,Danrlei Rosa Dos Santos,50
5325,Santos,Amarelo,Daniel Guedes,70
5326,Sport,Amarelo,André Felipe Ribeiro de Souza,59
5326,Gremio,Amarelo,Ramiro Moschen Benetti,61
5326,Gremio,Vermelho,Pedro Rocha Neves,78
5326,Sport,Amarelo,Samuel Xavier,79
5326,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,69
5326,Gremio,Amarelo,Walace,59
5327,Cruzeiro,Amarelo,Willians Domingos Fernandes,65
5327,Sport,Amarelo,Régis,75
5327,Sport,Amarelo,André Felipe Ribeiro de Souza,62
5327,Cruzeiro,Amarelo,Willian Gomes de Siqueira,43
5327,Sport,Amarelo,Diego Souza,62
5327,Sport,Amarelo,Matheus Ferraz Pereira,41
5328,Goias,Amarelo,Felipe Macedo,29
5328,Coritiba,Amarelo,Alan Santos da Silva,27
5329,Ponte Preta,Amarelo,Rodinei de Almeida,76
5329,Ponte Preta,Amarelo,Diego Oliveira,61
5329,Figueirense,Amarelo,Fabinho,36
5329,Figueirense,Amarelo,Juninho,24
5329,Ponte Preta,Amarelo,Renato de Araújo Chaves Júnior,70
5329,Ponte Preta,Amarelo,Luiz Antonio Linhares Garcia,12
5329,Figueirense,Amarelo,Carlos Alberto Gomes de Jesus,27
5329,Figueirense,Amarelo,Clayton da Silveira da Silva,18
5331,Palmeiras,Vermelho,Róbson Michael Signorini,90+5
5331,Athletico-PR,Amarelo,Cleberson Martins de Souza,34
5331,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,83
5331,Palmeiras,Amarelo,Jackson de Souza,45
5331,Palmeiras,Vermelho,Jackson de Souza,90+4
5331,Athletico-PR,Amarelo,Daniel Hernández,90+2
5331,Palmeiras,Amarelo,Alecsandro,90+3
5331,Palmeiras,Amarelo,Willian José de Souza,52
5330,Avai,Amarelo,Romário Guilherme dos Santos,90
5330,Avai,Amarelo,Emerson dos Santos da Silva,28
5330,Joinville,Amarelo,Carlos Eduardo Antônio dos Santos,31
5330,Avai,Amarelo,Éverton Silva,89
5330,Avai,Amarelo,Eduardo Neto,21
5332,Fluminense,Vermelho,Gerson Santos da Silva,65
5332,Gremio,Amarelo,Ramiro Moschen Benetti,83
5332,Fluminense,Amarelo,Wellington Paulista,90+3
5332,Fluminense,Amarelo,Wellington do Nascimento Silva,45
5332,Gremio,Amarelo,Walace,85
5332,Gremio,Amarelo,Bressan,41
5332,Fluminense,Amarelo,Gerson Santos da Silva,52
5332,Fluminense,Amarelo,Fred,24
5333,Chapecoense,Amarelo,Francinilson Santos Meirelles,89
5333,Chapecoense,Amarelo,Vilson Xavier de Menezes Júnior,68
5333,Internacional,Amarelo,William de Asevedo Furtado,90
5333,Internacional,Amarelo,Juan Silveira dos Santos,53
5333,Internacional,Vermelho,Juan Silveira dos Santos,62
5333,Chapecoense,Amarelo,Neném,89
5333,Chapecoense,Amarelo,Túlio de Melo,67
5333,Internacional,Amarelo,Andrés D'Alessandro,63
5335,Flamengo,Vermelho,Jorge Marco de Oliveira Moraes,90+3
5335,Santos,Amarelo,Thiago Maia,34
5335,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,21
5335,Santos,Amarelo,Gustavo Henrique Vernes,37
5335,Flamengo,Amarelo,Ayrton Ganino,69
5336,Vasco,Amarelo,Rodrigo Baldasso da Costa,36
5336,Corinthians,Amarelo,Edílson Mendes Guimarães,58
5336,Vasco,Vermelho,Rodrigo Baldasso da Costa,62
5336,Vasco,Amarelo,Diguinho,50
5336,Corinthians,Amarelo,Lucca Borges de Brito,87
5336,Corinthians,Amarelo,Jadson,49
5337,Palmeiras,Amarelo,Leandro Almeida,69
5337,Cruzeiro,Amarelo,Giorgian De Arrascaeta,71
5337,Palmeiras,Amarelo,Pablo Mouche,63
5339,Atletico-MG,Amarelo,Marcos Rocha,76
5339,Atletico-MG,Amarelo,Leonardo Silva,27
5339,Goias,Amarelo,Renan Brito Soares,42
5339,Atletico-MG,Amarelo,Douglas Santos,30
5339,Goias,Amarelo,Guilherme Gimenez de Souza,44
5339,Goias,Amarelo,David França Oliveira e Silva,22
5340,Internacional,Amarelo,Adniellyson da Silva Oliveira,90+3
5340,Internacional,Amarelo,William de Asevedo Furtado,48
5340,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,65
5340,Internacional,Amarelo,Alisson Becker,63
5340,Internacional,Amarelo,Victor Vinícius Coelho Santos,45+1
5340,Gremio,Amarelo,Rafael Galhardo,52
5342,Corinthians,Amarelo,Edílson Mendes Guimarães,82
5342,Sao Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,35
5342,Corinthians,Amarelo,Fagner,35
5342,Sao Paulo,Amarelo,Bruno Vieira,13
5341,Figueirense,Amarelo,João Vitor Lima Gomes,61
5341,Chapecoense,Amarelo,Vilson Xavier de Menezes Júnior,55
5341,Chapecoense,Amarelo,Apodi,80
5341,Chapecoense,Amarelo,Cléber Santana,17
5338,Joinville,Vermelho,Lucas Crispim,90+2
5338,Vasco,Amarelo,Martín Silva,85
5338,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,86
5338,Joinville,Amarelo,Luiz Gustavo,41
5338,Vasco,Amarelo,Luan Garcia Teixeira,90+1
5338,Vasco,Amarelo,Bruno Vieira Gallo de Oliveira,77
5338,Joinville,Amarelo,Anselmo de Moraes,90
5338,Joinville,Amarelo,Lucas Crispim,53
5338,Joinville,Amarelo,Rafael Donato,39
5338,Vasco,Amarelo,Duvier Riascos,87
5343,Flamengo,Amarelo,Alan Patrick,44
5343,Flamengo,Amarelo,Paolo Guerrero,40
5343,Ponte Preta,Amarelo,Borges,89
5343,Flamengo,Amarelo,Jonas Gomes de Sousa,43
5343,Ponte Preta,Amarelo,Biro-Biro,90+7
5343,Ponte Preta,Amarelo,Renato de Araújo Chaves Júnior,35
5344,Fluminense,Amarelo,Marcos Júnior,84
5344,Avai,Amarelo,Emerson dos Santos da Silva,74
5344,Avai,Amarelo,Pablo de Barros,11
5344,Fluminense,Amarelo,Fred,74
5344,Avai,Amarelo,Renan Martins Pereira,72
5345,Coritiba,Amarelo,Carlos Emiliano Pereira,34
5345,Santos,Amarelo,Cristian Ledesma,81
5345,Santos,Amarelo,Paulo Ricardo Ferreira,43
5345,Santos,Vermelho,Vladimir Orlando Cardoso de Araújo Filho,69
5345,Coritiba,Amarelo,Walisson,78
5345,Coritiba,Amarelo,Luis Cáceres,33
5345,Santos,Amarelo,Neto Berola,73
5346,Sport,Amarelo,José Élber Pimentel da Silva,38
5346,Athletico-PR,Amarelo,Walter Henrique da Silva,75
5346,Sport,Amarelo,Rithely,86
5346,Sport,Amarelo,Hernane Vidal de Souza,14
5346,Athletico-PR,Amarelo,Fernando Barrientos,31
5347,Sao Paulo,Amarelo,Rodrigo Caio,23
5347,Figueirense,Amarelo,Juninho,81
5347,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,19
5347,Figueirense,Amarelo,Carlos Alberto Gomes de Jesus,88
5347,Figueirense,Amarelo,João Vitor Lima Gomes,40
5348,Fluminense,Vermelho,Osvaldo Filho,45
5348,Fluminense,Amarelo,Cícero Santos,45+2
5348,Internacional,Amarelo,Victor Vinícius Coelho Santos,73
5348,Internacional,Amarelo,Andrés D'Alessandro,31
5348,Fluminense,Amarelo,Edson Felipe da Cruz,77
5348,Fluminense,Amarelo,Ayrton Lucas Dantas de Medeiros,1
5348,Internacional,Amarelo,Nicolás Freitas,56
5348,Internacional,Amarelo,Artur,2
5349,Avai,Amarelo,Éverton Silva,59
5349,Ponte Preta,Amarelo,Elton Junior Melo Ataíde,36
5349,Ponte Preta,Vermelho,Elton Junior Melo Ataíde,55
5349,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,69
5351,Cruzeiro,Amarelo,Fábio Deivson Lopes Maciel,85
5351,Joinville,Amarelo,Danrlei Rosa Dos Santos,72
5351,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,54
5351,Cruzeiro,Amarelo,Paulo André,76
5351,Joinville,Amarelo,Guti,71
5352,Gremio,Amarelo,Douglas dos Santos,75
5352,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,81
5352,Atletico-MG,Amarelo,Rafael de Souza Pereira,45+5
5352,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,17
5352,Gremio,Amarelo,Bruno Grassi,90+5
5352,Gremio,Amarelo,Pedro Geromel,41
5352,Atletico-MG,Amarelo,Leandro Donizete,75
5352,Atletico-MG,Amarelo,Jesús Dátolo,45
5350,Sport,Amarelo,Ronaldo,77
5350,Sport,Amarelo,Rithely,47
5350,Sport,Amarelo,Diego Souza,11
5350,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,67
5350,Sport,Amarelo,André Felipe Ribeiro de Souza,90+2
5350,Sport,Amarelo,Wendel Geraldo Maurício e Silva,60
5350,Sport,Amarelo,Jonathan Marlone,40
5350,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,90+2
5350,Corinthians,Amarelo,Jadson,12
5355,Palmeiras,Amarelo,Nathan Cardoso,78
5355,Palmeiras,Amarelo,Kelvin Mateus de Oliveira,5
5355,Coritiba,Amarelo,João Paulo Silva,38
5355,Palmeiras,Amarelo,Lucas Rios Marques,55
5355,Coritiba,Amarelo,Alan Santos da Silva,45+1
5355,Coritiba,Amarelo,Negueba,10
5353,Chapecoense,Amarelo,Vilson Xavier de Menezes Júnior,85
5353,Chapecoense,Amarelo,Cléber Santana,77
5353,Goias,Amarelo,Patrick,88
5353,Goias,Amarelo,Liniker da Silva Moreira,5
5353,Chapecoense,Amarelo,Dener Assunção Braz,90+3
5353,Chapecoense,Amarelo,Apodi,82
5353,Chapecoense,Amarelo,Francinilson Santos Meirelles,27
5353,Goias,Amarelo,Ygor Maciel Santiago,22
5354,Vasco,Amarelo,Andrezinho,80
5354,Santos,Amarelo,Vanderlei Farias da Silva,44
5354,Vasco,Amarelo,Rodrigo Baldasso da Costa,90
5354,Vasco,Amarelo,Rafael Silva dos Santos,74
5354,Santos,Amarelo,Léo Cittadini,38
5356,Athletico-PR,Amarelo,Weverton Pereira da Silva,89
5356,Flamengo,Amarelo,Paulinho,45+2
5356,Flamengo,Amarelo,Alan Patrick,70
5356,Flamengo,Amarelo,Éverton Cardoso da Silva,32
5365,Joinville,Amarelo,Rafael Donato,82
5365,Joinville,Amarelo,Edson Ratinho,10
5365,Joinville,Amarelo,Diego Jara Rodrigues,16
5365,Gremio,Amarelo,Ramiro Moschen Benetti,45+1
5358,Palmeiras,Amarelo,Juninho,90+2
5360,Athletico-PR,Amarelo,Deivid Willian da Silva,76
5361,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,69
5361,Ponte Preta,Amarelo,Alexandro da Silva Batista,31
5361,Sport,Amarelo,André Felipe Ribeiro de Souza,29
5361,Ponte Preta,Amarelo,Marcos Vinicius Serrato,82
5361,Ponte Preta,Amarelo,Cristian Martins Cabral,41
5361,Sport,Amarelo,José Élber Pimentel da Silva,53
5357,Internacional,Amarelo,Andrigo,90+2
5357,Cruzeiro,Amarelo,Douglas Grolli,44
5357,Internacional,Amarelo,Victor Vinícius Coelho Santos,84
5359,Figueirense,Amarelo,Thiago Heleno,79
5359,Figueirense,Amarelo,Marcos Assis de Santana,50
5359,Fluminense,Amarelo,Lucas Gomes,77
5359,Fluminense,Amarelo,Ygor Nogueira,53
5359,Figueirense,Amarelo,Marquinhos Pedroso,63
5359,Figueirense,Amarelo,Carlos Alberto Gomes de Jesus,44
5359,Fluminense,Amarelo,Edson Felipe da Cruz,58
5359,Fluminense,Amarelo,Marcos Júnior,28
5362,Goias,Amarelo,Arthur Rodrigues Rezende,90
5362,Goias,Amarelo,Liniker da Silva Moreira,28
5362,Goias,Amarelo,Patrick,90+1
5362,Goias,Amarelo,David França Oliveira e Silva,50
5362,Sao Paulo,Amarelo,Paulo Henrique Ganso,49
5363,Corinthians,Amarelo,Elias Mendes Trindade,90+2
5363,Avai,Amarelo,Vagner Antônio Brandalise,75
5363,Corinthians,Amarelo,Vágner Love,79
5363,Avai,Amarelo,Éverton Silva,24
5366,Vasco,Vermelho,Jorge Henrique,90+2
5366,Coritiba,Amarelo,Negueba,24
5368,Sport,Vermelho,Rithely,46
5368,Flamengo,Amarelo,Emerson Sheik,64
5368,Sport,Amarelo,Sérgio Antônio Borges Júnior,89
5368,Flamengo,Amarelo,Paolo Guerrero,60
5367,Athletico-PR,Amarelo,Nikão,74
5367,Athletico-PR,Amarelo,Walter Henrique da Silva,39
5367,Athletico-PR,Vermelho,Leonardo Moreira Morais,60
5367,Palmeiras,Amarelo,Lucas Barrios,28
5367,Athletico-PR,Amarelo,Leonardo Moreira Morais,50
5367,Athletico-PR,Amarelo,Paulo André,37
5369,Atletico-MG,Amarelo,Juan Cazares,34
5369,Santos,Amarelo,David Braz,51
5369,Atletico-MG,Amarelo,Carlos Eduardo Marques,56
5369,Santos,Amarelo,Gustavo Henrique Vernes,62
5370,Cruzeiro,Vermelho,Lucas Rios Marques,67
5370,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,88
5370,Cruzeiro,Amarelo,Henrique Pacheco Lima,58
5370,Cruzeiro,Vermelho,Lucas Romero,73
5370,Coritiba,Amarelo,Kléber,87
5370,Cruzeiro,Amarelo,Lucas Rios Marques,66
5371,Santa Cruz,Amarelo,Grafite,45+1
5371,Santa Cruz,Amarelo,Tiago Cardoso,82
5371,Santa Cruz,Amarelo,Wellington Cézar Alves de Lima,1
5372,Botafogo-RJ,Amarelo,Leandrinho,65
5372,Sao Paulo,Amarelo,Lucas Fernandes,67
5372,Sao Paulo,Amarelo,Wilder Guisao,29
5372,Sao Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,78
5372,Sao Paulo,Amarelo,Matheus Reis,36
5372,Sao Paulo,Amarelo,Banguele,8
5373,Figueirense,Amarelo,Wéverton Almeida Santos,40
5373,Ponte Preta,Amarelo,Douglas Grolli,66
5373,Ponte Preta,Amarelo,Clayson Henrique da Silva Vieira,54
