partida_id,clube,posse_de_bola,passes,faltas,impedimentos,escanteios
6088,Gremio,0.38,431,16,3,7
6088,Sao Paulo,0.62,679,12,1,3
6089,Vasco,0.56,472,12,3,14
6089,Atletico-MG,0.44,396,17,6,4
6090,Fluminense,0.37,299,26,1,8
6090,Corinthians,0.63,503,12,0,3
6091,Botafogo-RJ,0.65,537,12,1,8
6091,Atletico-GO,0.35,308,17,3,5
6093,Sport,0.43,360,15,8,8
6093,Palmeiras,0.57,487,7,0,5
6092,Vitoria,0.49,340,18,1,1
6092,Chapecoense,0.51,349,17,2,4
6094,Flamengo,0.69,499,12,1,3
6094,Coritiba,0.31,235,20,0,4
6095,Santos,0.6,491,16,1,11
6095,Bahia,0.4,338,17,1,3
6099,Chapecoense,0.4,343,23,2,5
6099,Atletico-GO,0.6,509,12,1,4
6097,Corinthians,0.51,438,16,0,8
6097,Flamengo,0.49,428,20,3,6
6098,Vitoria,0.34,303,20,2,3
6098,Cruzeiro,0.66,575,7,0,7
6100,Sao Paulo,0.64,588,13,0,4
6100,Botafogo-RJ,0.36,327,17,1,5
6096,Sport,0.46,360,21,0,8
6096,Bahia,0.54,434,16,1,3
6102,Atletico-MG,0.48,398,10,1,5
6102,Coritiba,0.52,413,15,0,11
6103,Gremio,0.58,566,14,2,5
6103,Santos,0.42,414,22,3,5
6101,Vasco,0.58,523,8,0,5
6101,Athletico-PR,0.42,366,8,1,7
6104,Ponte Preta,0.31,245,15,0,0
6104,Fluminense,0.69,529,16,5,9
6105,Palmeiras,0.71,694,10,1,3
6105,Avai,0.29,284,9,6,2
6106,Fluminense,0.54,470,9,2,4
6106,Sport,0.46,407,19,0,6
6111,Cruzeiro,0.67,572,16,2,11
6111,Vasco,0.33,295,20,1,3
6112,Atletico-GO,0.49,506,16,0,7
6112,Gremio,0.51,524,14,1,4
6107,Avai,0.37,274,19,2,5
6107,Athletico-PR,0.63,459,15,0,9
6109,Vitoria,0.68,444,19,3,10
6109,Ponte Preta,0.32,204,11,0,3
6110,Coritiba,0.38,281,16,0,4
6110,Sao Paulo,0.62,485,12,1,8
6108,Corinthians,0.58,508,15,0,7
6108,Atletico-MG,0.42,376,10,4,7
6113,Santos,0.42,398,17,0,1
6113,Flamengo,0.58,512,14,0,7
6114,Bahia,0.62,431,16,1,9
6114,Chapecoense,0.38,283,21,1,5
6115,Botafogo-RJ,0.37,315,17,1,4
6115,Palmeiras,0.63,533,19,0,8
6119,Sport,0.47,429,19,6,10
6119,Corinthians,0.53,504,18,1,0
6116,Gremio,0.37,298,20,1,2
6116,Atletico-MG,0.63,492,17,4,7
6117,Cruzeiro,0.56,439,28,1,5
6117,Botafogo-RJ,0.44,348,13,3,4
6118,Santos,0.57,576,17,3,3
6118,Avai,0.43,426,11,0,7
6120,Flamengo,0.56,472,13,2,2
6120,Vitoria,0.44,366,17,0,4
6121,Fluminense,0.63,462,18,1,13
6121,Atletico-GO,0.37,284,16,2,4
6122,Sao Paulo,0.61,450,20,1,8
6122,Bahia,0.39,299,29,2,0
6123,Chapecoense,0.47,313,18,0,12
6123,Coritiba,0.53,350,11,4,6
6124,Vasco,0.49,333,18,2,5
6124,Ponte Preta,0.51,326,16,0,4
6125,Palmeiras,0.65,613,14,1,5
6125,Athletico-PR,0.35,332,16,2,6
6126,Cruzeiro,0.4,425,20,0,7
6126,Gremio,0.6,649,15,3,4
6127,Vitoria,0.66,545,24,2,4
6127,Flamengo,0.34,286,10,2,5
6128,Santos,0.54,532,7,1,4
6128,Ceara,0.46,472,5,0,2
6129,America-MG,0.38,363,11,4,2
6129,Sport,0.62,580,12,3,6
6130,Vasco,0.67,596,11,3,9
6130,Atletico-MG,0.33,321,18,3,3
6131,Internacional,0.45,412,16,1,4
6131,Bahia,0.55,491,18,1,3
6132,Fluminense,0.35,293,15,0,2
6132,Corinthians,0.65,515,14,0,6
6133,Athletico-PR,0.7,646,10,3,3
6133,Chapecoense,0.3,271,16,1,9
6134,Parana,0.48,446,15,2,7
6134,Sao Paulo,0.52,480,20,3,7
6135,Botafogo-RJ,0.46,409,7,0,8
6135,Palmeiras,0.54,498,23,0,3
6136,Santos,0.46,352,21,5,6
6136,Bahia,0.54,395,29,2,7
6137,Flamengo,0.49,345,15,1,6
6137,America-MG,0.51,345,17,0,12
6138,Corinthians,0.52,467,16,1,2
6138,Parana,0.48,413,16,2,5
6139,Ceara,0.51,497,12,1,7
6139,Sao Paulo,0.49,476,7,1,7
6140,Atletico-MG,0.61,497,22,6,6
6140,Vitoria,0.39,321,19,1,5
6141,Fluminense,0.31,273,13,0,1
6141,Cruzeiro,0.69,576,19,3,7
6142,Vasco,0.64,559,8,2,3
6142,Chapecoense,0.36,306,13,2,3
6143,Palmeiras,0.44,390,14,0,8
6143,Internacional,0.56,483,15,2,9
6144,Gremio,0.49,587,9,3,7
6144,Athletico-PR,0.51,602,15,1,4
6145,Botafogo-RJ,0.49,375,15,0,7
6145,Sport,0.51,391,14,2,10
6146,Botafogo-RJ,0.56,464,14,0,10
6146,Gremio,0.44,388,12,2,4
6149,Chapecoense,0.28,237,17,2,1
6149,Palmeiras,0.72,589,17,2,14
6151,Corinthians,0.42,413,15,0,0
6151,Atletico-MG,0.58,556,25,2,10
6152,Sao Paulo,0.45,316,16,0,8
6152,Fluminense,0.55,370,17,2,7
6147,Athletico-PR,0.66,640,12,1,2
6147,Bahia,0.34,334,22,2,8
6148,Flamengo,0.52,431,12,3,5
6148,Ceara,0.48,401,18,1,2
6150,Sport,0.3,261,15,3,1
6150,Parana,0.7,575,14,2,8
6153,Internacional,0.59,462,15,5,18
6153,Cruzeiro,0.41,350,14,1,4
6154,America-MG,0.4,305,14,0,8
6154,Vitoria,0.6,445,12,3,7
6156,Vasco,0.67,557,14,5,3
6156,America-MG,0.33,282,24,0,3
6157,Atletico-MG,0.62,535,14,2,7
6157,Sao Paulo,0.38,317,17,2,6
6158,Ceara,0.38,380,20,3,2
6158,Corinthians,0.62,585,12,2,12
6159,Flamengo,0.58,470,12,1,6
6159,Internacional,0.42,345,15,0,6
6160,Botafogo-RJ,0.48,395,12,1,6
6160,Cruzeiro,0.52,417,19,5,8
6161,Palmeiras,0.38,389,15,1,6
6161,Athletico-PR,0.62,619,10,3,3
6162,Fluminense,0.66,517,7,1,9
6162,Vitoria,0.34,274,18,3,3
6163,Gremio,0.64,657,15,0,8
6163,Santos,0.36,370,22,1,1
6164,Bahia,0.53,393,21,0,7
6164,Sport,0.47,343,18,1,9
6165,Parana,0.47,338,16,1,4
6165,Chapecoense,0.53,373,10,0,6
6166,Internacional,0.22,212,24,0,1
6166,Gremio,0.78,721,13,0,11
6167,Cruzeiro,0.56,481,18,4,7
6167,Sport,0.44,389,16,2,4
6169,Vitoria,0.37,289,19,1,2
6169,Vasco,0.63,472,16,1,7
6170,Palmeiras,0.47,366,21,2,3
6170,Corinthians,0.53,409,15,0,10
6171,Sao Paulo,0.52,392,14,1,3
6171,Bahia,0.48,378,20,1,3
6172,Chapecoense,0.42,327,18,1,3
6172,Flamengo,0.58,437,17,3,7
6168,Athletico-PR,0.63,607,15,1,6
6168,Atletico-MG,0.37,358,16,0,10
6173,Santos,0.57,545,12,4,6
6173,Parana,0.43,419,14,0,5
6175,America-MG,0.35,287,18,3,2
6175,Ceara,0.65,516,16,2,8
6174,Botafogo-RJ,0.41,328,12,2,5
6174,Fluminense,0.59,465,12,2,9
6176,Atletico-MG,0.69,588,13,0,3
6176,Cruzeiro,0.31,260,15,1,6
6177,Vasco,0.39,298,24,0,11
6177,Flamengo,0.61,462,16,3,6
6178,Bahia,0.47,393,13,1,4
6178,Palmeiras,0.53,438,17,4,5
6179,Ceara,0.59,508,17,1,4
6179,Vitoria,0.41,351,11,0,7
6181,Botafogo-RJ,0.57,553,11,5,2
6181,America-MG,0.43,422,20,1,5
6182,Gremio,0.75,719,18,1,9
6182,Parana,0.25,246,16,0,1
6183,Sport,0.44,436,18,1,3
6183,Corinthians,0.56,562,17,2,5
6180,Sao Paulo,0.39,341,13,2,4
6180,Santos,0.61,557,6,1,2
6184,Fluminense,0.32,294,13,2,3
6184,Athletico-PR,0.68,612,18,1,6
6185,Chapecoense,0.51,462,15,0,2
6185,Internacional,0.49,450,14,2,2
6186,Chapecoense,0.55,445,14,0,6
6186,Fluminense,0.45,387,21,1,1
6187,Palmeiras,0.61,501,17,4,9
6187,Sport,0.39,324,10,0,3
6188,Atletico-MG,0.68,599,15,0,14
6188,Flamengo,0.32,306,13,4,1
6189,Parana,0.31,296,8,1,10
6189,Athletico-PR,0.69,673,14,1,4
6190,Internacional,0.55,500,13,2,12
6190,Corinthians,0.45,437,10,0,2
6191,Vasco,0.48,442,16,2,2
6191,Bahia,0.52,460,20,3,4
6193,Vitoria,0.41,359,18,2,1
6193,Botafogo-RJ,0.59,497,10,6,6
6192,Cruzeiro,0.45,407,12,0,7
6192,Santos,0.55,496,12,0,5
6194,Ceara,0.4,411,15,1,6
6194,Gremio,0.6,638,13,0,3
6195,Sao Paulo,0.44,337,19,5,7
6195,America-MG,0.56,427,22,2,9
6197,Internacional,0.55,415,12,2,4
6197,Vitoria,0.45,333,14,2,10
6196,Parana,0.49,392,18,4,2
6196,Vasco,0.51,399,24,0,4
6198,Sport,0.4,355,14,3,1
6198,Atletico-MG,0.6,540,10,5,3
6199,Ceara,0.53,414,13,1,2
6199,Chapecoense,0.47,342,17,1,9
6200,Botafogo-RJ,0.6,467,16,1,3
6200,Sao Paulo,0.4,326,19,3,3
6201,Fluminense,0.3,278,13,0,0
6201,Gremio,0.7,632,19,2,8
6202,Cruzeiro,0.51,439,26,3,3
6202,Palmeiras,0.49,439,18,1,3
6203,Bahia,0.43,440,7,2,5
6203,Flamengo,0.57,588,10,0,4
6204,Corinthians,0.6,619,14,2,1
6204,America-MG,0.4,409,13,1,4
6205,Santos,0.58,610,6,1,7
6205,Athletico-PR,0.42,446,14,2,4
6206,Internacional,0.56,457,14,2,14
6206,Sport,0.44,396,14,2,3
6207,Atletico-MG,0.72,568,15,0,6
6207,Chapecoense,0.28,225,19,6,3
6208,Vasco,0.73,668,12,0,4
6208,Botafogo-RJ,0.27,238,16,0,7
6209,Sao Paulo,0.52,326,23,0,9
6209,Palmeiras,0.48,303,22,2,5
6210,Corinthians,0.47,417,18,0,7
6210,Flamengo,0.53,462,14,1,8
6212,Athletico-PR,0.58,548,15,4,5
6212,America-MG,0.42,391,9,1,9
6213,Vitoria,0.43,329,16,0,11
6213,Santos,0.57,447,12,5,8
6211,Gremio,0.43,372,16,4,1
6211,Bahia,0.57,467,18,0,5
6214,Cruzeiro,0.58,563,15,4,6
6214,Ceara,0.42,405,13,1,1
6215,Parana,0.39,323,14,2,4
6215,Fluminense,0.61,487,16,3,7
6216,Sao Paulo,0.48,397,30,0,6
6216,Internacional,0.52,449,8,1,3
6218,Botafogo-RJ,0.57,463,17,2,4
6218,Ceara,0.43,365,17,2,4
6217,Chapecoense,0.53,403,15,1,5
6217,Vitoria,0.47,369,20,2,3
6220,Sport,0.33,291,13,0,1
6220,Athletico-PR,0.67,573,20,2,6
6219,Santos,0.49,421,15,3,11
6219,Corinthians,0.51,425,12,2,8
6221,Gremio,0.53,449,13,0,5
6221,Palmeiras,0.47,414,30,1,7
6222,Cruzeiro,0.66,533,8,1,12
6222,Vasco,0.34,297,14,3,1
6223,Bahia,0.54,457,18,2,6
6223,Parana,0.46,412,17,1,3
6224,Fluminense,0.53,409,16,0,10
6224,Flamengo,0.47,383,7,1,7
6225,Atletico-MG,0.53,504,7,1,6
6225,America-MG,0.47,434,13,3,11
6226,Sao Paulo,0.38,318,18,3,3
6226,Athletico-PR,0.62,509,15,1,5
6228,Vasco,0.4,382,27,1,1
6228,Sport,0.6,546,10,4,2
6227,Chapecoense,0.44,338,22,3,3
6227,Cruzeiro,0.56,432,17,4,6
6229,Corinthians,0.64,499,14,4,10
6229,Vitoria,0.36,287,19,0,6
6232,Gremio,0.63,586,14,0,7
6232,America-MG,0.37,357,13,0,4
6230,Atletico-MG,0.51,493,15,3,4
6230,Fluminense,0.49,479,9,0,7
6231,Bahia,0.6,463,24,3,13
6231,Botafogo-RJ,0.4,340,9,0,1
6233,Ceara,0.42,358,15,1,4
6233,Palmeiras,0.58,505,12,2,4
6235,Internacional,0.39,348,20,1,2
6235,Santos,0.61,535,10,1,7
6234,Parana,0.37,357,8,1,5
6234,Flamengo,0.63,601,11,1,9
6236,Sao Paulo,0.57,454,24,5,6
6236,Vitoria,0.43,362,17,1,1
6237,Chapecoense,0.51,417,15,1,8
6237,America-MG,0.49,413,13,2,3
6238,Santos,0.52,528,12,3,7
6238,Fluminense,0.48,501,16,1,2
6239,Sport,0.52,476,14,0,4
6239,Gremio,0.48,455,16,2,2
6240,Cruzeiro,0.57,471,23,4,4
6240,Parana,0.43,365,23,1,3
6241,Palmeiras,0.45,340,21,0,4
6241,Flamengo,0.55,408,18,0,6
6242,Botafogo-RJ,0.37,332,11,0,8
6242,Athletico-PR,0.63,554,9,1,9
6243,Bahia,0.4,333,19,1,7
6243,Corinthians,0.6,510,11,2,8
6244,Vasco,0.46,402,11,0,7
6244,Internacional,0.54,472,13,3,4
6245,Ceara,0.32,314,10,3,5
6245,Atletico-MG,0.68,672,10,2,8
6246,Sport,0.67,575,12,2,5
6246,Ceara,0.33,291,15,0,6
6247,Parana,0.48,368,22,2,5
6247,Vitoria,0.52,382,24,1,5
6249,Gremio,0.61,648,10,1,5
6249,Atletico-MG,0.39,424,19,1,2
6248,Corinthians,0.49,424,19,0,3
6248,Botafogo-RJ,0.51,421,13,1,10
6250,Sao Paulo,0.29,228,17,3,5
6250,Flamengo,0.71,552,11,0,9
6251,Chapecoense,0.49,399,12,1,5
6251,Bahia,0.51,420,19,1,3
6252,America-MG,0.46,453,8,1,5
6252,Cruzeiro,0.54,521,11,3,3
6253,Vasco,0.54,425,21,1,2
6253,Fluminense,0.46,362,21,1,4
6254,Palmeiras,0.51,429,16,0,2
6254,Santos,0.49,410,15,1,8
6255,Internacional,0.47,388,16,1,6
6255,Athletico-PR,0.53,436,11,2,4
6256,Botafogo-RJ,0.43,357,15,2,6
6256,Flamengo,0.57,497,17,0,1
6257,Corinthians,0.54,377,21,0,7
6257,Sao Paulo,0.46,315,9,2,10
6261,Vitoria,0.45,330,26,0,7
6261,Bahia,0.55,402,18,1,5
6258,Gremio,0.67,521,17,2,10
6258,Vasco,0.33,269,12,0,8
6262,Fluminense,0.43,353,17,1,4
6262,Sport,0.57,430,14,0,11
6259,Atletico-MG,0.56,506,18,4,7
6259,Palmeiras,0.44,405,20,4,2
6260,Parana,0.38,337,23,4,3
6260,America-MG,0.62,543,10,1,3
6263,Cruzeiro,0.6,548,7,1,9
6263,Athletico-PR,0.4,377,14,0,3
6264,Santos,0.48,400,13,2,3
6264,Chapecoense,0.52,391,10,1,15
6265,Ceara,0.4,418,13,3,0
6265,Internacional,0.6,601,12,1,4
6266,Fluminense,0.38,301,18,1,2
6266,Palmeiras,0.62,491,16,1,3
6267,Parana,0.42,392,15,1,7
6267,Atletico-MG,0.58,557,16,1,5
6268,Corinthians,0.46,494,9,1,3
6268,Cruzeiro,0.54,570,10,2,4
6269,Flamengo,0.56,503,14,1,8
6269,Santos,0.44,391,17,2,10
6270,Chapecoense,0.57,420,16,1,8
6270,Botafogo-RJ,0.43,315,20,1,6
6271,Sport,0.51,436,14,1,7
6271,Vitoria,0.49,439,17,1,5
6272,Gremio,0.65,566,23,2,9
6272,Sao Paulo,0.35,302,19,0,3
6273,Internacional,0.57,525,9,3,11
6273,America-MG,0.43,426,12,0,3
6276,Fluminense,0.64,472,13,0,3
6276,Ceara,0.36,262,22,3,9
6277,Parana,0.47,419,17,3,4
6277,Palmeiras,0.53,450,20,2,8
6278,Corinthians,0.48,472,11,4,2
6278,Vasco,0.52,490,17,0,4
6282,Cruzeiro,0.58,509,11,3,4
6282,Sao Paulo,0.42,387,11,2,2
6279,Sport,0.42,420,11,2,2
6279,Flamengo,0.58,547,12,1,8
6280,Vitoria,0.52,421,17,1,1
6280,Athletico-PR,0.48,398,20,1,6
6281,Botafogo-RJ,0.46,388,14,0,4
6281,Internacional,0.54,442,13,0,5
6283,Santos,0.74,614,8,2,14
6283,America-MG,0.26,234,13,1,2
6284,Gremio,0.42,340,15,1,3
6284,Chapecoense,0.58,443,12,1,10
6285,Bahia,0.58,510,15,1,6
6285,Atletico-MG,0.42,405,18,3,3
6286,Botafogo-RJ,0.46,381,12,2,5
6286,Santos,0.54,460,19,4,2
6287,Gremio,0.34,311,21,1,3
6287,Flamengo,0.66,607,17,2,1
6288,Corinthians,0.57,537,8,1,2
6288,Athletico-PR,0.43,387,13,6,9
6289,Vitoria,0.49,388,19,0,8
6289,Cruzeiro,0.51,407,20,2,8
6291,Palmeiras,0.49,489,18,0,9
6291,America-MG,0.51,516,16,0,2
6292,Vasco,0.59,493,9,3,2
6292,Sao Paulo,0.41,327,27,1,5
6290,Ceara,0.33,284,21,5,2
6290,Parana,0.67,557,15,0,13
6293,Fluminense,0.47,348,12,1,6
6293,Bahia,0.53,392,18,0,8
6294,Sport,0.63,555,14,1,8
6294,Chapecoense,0.37,341,20,2,5
6295,Atletico-MG,0.64,562,13,1,6
6295,Internacional,0.36,329,13,1,2
6296,Santos,0.49,385,13,3,3
6296,Ceara,0.51,373,11,1,8
6306,Ceara,0.46,377,15,0,3
6306,Athletico-PR,0.54,443,14,0,9
6307,America-MG,0.52,482,13,1,2
6307,Bahia,0.48,438,11,2,9
6308,Botafogo-RJ,0.47,393,9,2,4
6308,Parana,0.53,423,11,2,4
6309,Atletico-MG,0.47,375,17,1,3
6309,Santos,0.53,407,8,1,4
6311,Flamengo,0.52,420,28,3,5
6311,Cruzeiro,0.48,402,17,2,2
6312,Corinthians,0.59,460,20,1,5
6312,Chapecoense,0.41,310,18,1,7
6310,Sport,0.45,398,7,0,2
6310,Sao Paulo,0.55,491,15,1,3
6313,Gremio,0.54,559,20,1,1
6313,Vitoria,0.46,481,17,1,1
6314,Vasco,0.44,357,16,2,3
6314,Palmeiras,0.56,453,17,3,5
6315,Fluminense,0.6,545,8,0,7
6315,Internacional,0.4,376,17,0,7
6316,Santos,0.53,463,20,5,4
6316,Sport,0.47,409,21,1,4
6317,Gremio,0.41,466,8,3,7
6317,Corinthians,0.59,649,8,0,5
6318,Flamengo,0.68,553,10,1,5
6318,Athletico-PR,0.32,263,15,3,5
6319,Internacional,0.75,547,16,1,15
6319,Parana,0.25,190,16,0,3
6320,Palmeiras,0.46,416,18,0,3
6320,Vitoria,0.54,471,25,0,3
6322,Cruzeiro,0.54,535,14,3,3
6322,Bahia,0.46,457,13,2,5
6321,Botafogo-RJ,0.46,411,13,2,4
6321,Atletico-MG,0.54,494,12,1,3
6323,America-MG,0.53,517,13,1,4
6323,Fluminense,0.47,459,8,0,4
6324,Sao Paulo,0.39,358,17,1,2
6324,Chapecoense,0.61,561,20,1,6
6325,Ceara,0.42,335,21,1,6
6325,Vasco,0.58,464,16,0,4
6297,Internacional,0.38,343,18,1,5
6297,Bahia,0.62,517,15,0,3
6298,Parana,0.45,349,14,2,4
6298,Sao Paulo,0.55,413,12,3,9
6300,America-MG,0.46,422,21,2,4
6300,Sport,0.54,459,9,3,4
6299,Botafogo-RJ,0.31,230,17,0,3
6299,Palmeiras,0.69,506,14,3,11
6301,Fluminense,0.45,452,12,5,8
6301,Corinthians,0.55,550,8,0,3
6302,Cruzeiro,0.33,378,16,0,2
6302,Gremio,0.67,752,13,0,6
6303,Vitoria,0.35,313,19,1,4
6303,Flamengo,0.65,555,18,1,7
6304,Vasco,0.26,256,15,0,1
6304,Atletico-MG,0.74,718,16,0,12
6326,Bahia,0.52,385,17,2,4
6326,Santos,0.48,357,25,3,6
6327,Corinthians,0.62,458,18,2,8
6327,Parana,0.38,281,20,0,7
6328,Gremio,0.44,398,17,2,1
6328,Athletico-PR,0.56,493,18,1,8
6330,Botafogo-RJ,0.43,314,21,4,9
6330,Sport,0.57,420,13,0,2
6329,Fluminense,0.54,488,14,0,5
6329,Cruzeiro,0.46,422,17,1,6
6331,Ceara,0.41,325,21,2,5
6331,Sao Paulo,0.59,448,13,0,8
6332,Flamengo,0.49,443,9,0,6
6332,America-MG,0.51,469,12,0,3
6334,Atletico-MG,0.64,582,12,4,4
6334,Vitoria,0.36,329,17,4,6
6333,Palmeiras,0.43,387,24,0,4
6333,Internacional,0.57,495,14,1,5
6335,Vasco,0.49,428,18,0,6
6335,Chapecoense,0.51,445,20,1,4
6275,Vasco,0.45,399,14,1,5
6275,Athletico-PR,0.55,475,15,1,8
6274,Ceara,0.68,484,16,0,11
6274,Bahia,0.32,236,25,1,2
6337,Botafogo-RJ,0.43,352,19,0,6
6337,Gremio,0.57,476,12,1,5
6336,America-MG,0.42,394,10,3,3
6336,Vitoria,0.58,533,21,1,5
6338,Santos,0.41,412,11,0,3
6338,Vasco,0.59,571,12,1,8
6339,Atletico-MG,0.44,416,21,2,3
6339,Corinthians,0.56,522,16,0,6
6340,Flamengo,0.65,515,16,2,12
6340,Ceara,0.35,285,14,0,1
6341,Athletico-PR,0.6,534,14,3,4
6341,Bahia,0.4,357,9,1,2
6342,Sport,0.51,369,19,1,11
6342,Parana,0.49,371,12,3,3
6343,Sao Paulo,0.36,297,14,0,5
6343,Fluminense,0.64,540,16,0,5
6344,Internacional,0.49,445,14,0,5
6344,Cruzeiro,0.51,457,16,3,8
6345,Chapecoense,0.57,360,14,1,3
6345,Palmeiras,0.43,297,23,2,5
6346,Bahia,0.48,409,19,1,8
6346,Sport,0.52,436,19,2,4
6347,Cruzeiro,0.58,509,17,0,2
6347,Botafogo-RJ,0.42,352,13,0,5
6348,Ceara,0.31,263,19,0,7
6348,Corinthians,0.69,611,19,1,4
6349,Palmeiras,0.47,371,16,1,6
6349,Athletico-PR,0.53,424,18,1,6
6350,Parana,0.37,277,24,2,11
6350,Chapecoense,0.63,498,19,1,3
6351,Atletico-MG,0.46,346,17,0,2
6351,Sao Paulo,0.54,394,18,2,9
6352,Flamengo,0.62,602,13,2,3
6352,Internacional,0.38,371,13,1,4
6354,Fluminense,0.63,527,11,1,9
6354,Vitoria,0.37,312,8,0,5
6353,Santos,0.51,578,14,0,5
6353,Gremio,0.49,568,8,0,1
6355,Vasco,0.56,555,12,0,5
6355,America-MG,0.44,450,19,2,4
6356,Cruzeiro,0.45,369,19,2,4
6356,Sport,0.55,423,22,3,8
6357,Sao Paulo,0.54,392,16,3,11
6357,Bahia,0.46,353,19,2,4
6358,Chapecoense,0.38,304,13,1,3
6358,Flamengo,0.62,492,17,1,8
6359,America-MG,0.59,615,16,2,3
6359,Ceara,0.41,423,10,1,4
6360,Palmeiras,0.55,397,14,4,8
6360,Corinthians,0.45,348,16,0,3
6361,Botafogo-RJ,0.59,457,14,2,7
6361,Fluminense,0.41,315,21,1,6
6362,Internacional,0.42,347,17,2,5
6362,Gremio,0.58,471,15,2,4
6363,Parana,0.37,296,15,0,3
6363,Santos,0.63,530,18,0,2
6364,Vasco,0.48,395,19,0,5
6364,Vitoria,0.52,432,19,0,2
6365,Atletico-MG,0.53,434,13,3,6
6365,Athletico-PR,0.47,385,14,0,6
6305,Athletico-PR,0.52,349,18,0,4
6305,Chapecoense,0.48,321,19,2,8
6367,Gremio,0.62,553,11,5,4
6367,Parana,0.38,334,13,0,3
6366,Ceara,0.42,404,23,0,4
6366,Vitoria,0.58,551,21,1,3
6368,Vasco,0.38,302,19,0,6
6368,Flamengo,0.62,488,13,1,13
6369,Botafogo-RJ,0.47,419,13,1,5
6369,America-MG,0.53,464,18,4,1
6370,Cruzeiro,0.4,362,19,2,6
6370,Atletico-MG,0.6,551,16,2,3
6372,Fluminense,0.51,474,14,0,3
6372,Athletico-PR,0.49,456,15,4,5
6371,Bahia,0.42,384,14,0,6
6371,Palmeiras,0.58,555,11,2,3
6373,Santos,0.55,425,15,5,4
6373,Sao Paulo,0.45,354,15,1,4
6374,Sport,0.3,273,19,1,6
6374,Corinthians,0.7,634,16,4,5
6375,Chapecoense,0.52,323,14,0,6
6375,Internacional,0.48,318,15,3,4
6376,Sao Paulo,0.49,452,14,1,6
6376,America-MG,0.51,476,12,0,2
6377,Ceara,0.4,380,9,0,0
6377,Gremio,0.6,550,12,1,17
6378,Parana,0.42,374,11,0,3
6378,Athletico-PR,0.58,502,15,1,6
6379,Atletico-MG,0.49,421,15,1,6
6379,Flamengo,0.51,438,26,2,4
6380,Corinthians,0.55,580,13,1,2
6380,Internacional,0.45,469,11,1,3
6381,Palmeiras,0.48,367,16,0,5
6381,Sport,0.52,396,16,2,6
6382,Vitoria,0.61,519,15,2,3
6382,Botafogo-RJ,0.39,352,17,2,1
6383,Cruzeiro,0.46,428,17,1,4
6383,Santos,0.54,508,12,1,6
6384,Chapecoense,0.57,394,19,1,7
6384,Fluminense,0.43,316,19,0,2
6385,Vasco,0.62,480,12,6,4
6385,Bahia,0.38,292,15,1,8
6155,Santos,0.54,444,11,3,10
6155,Vasco,0.46,397,17,0,6
6386,Fluminense,0.51,532,10,0,7
6386,Gremio,0.49,540,13,1,2
6387,Corinthians,0.61,707,4,3,5
6387,America-MG,0.39,453,8,1,1
6388,Bahia,0.32,257,16,2,4
6388,Flamengo,0.68,562,17,2,3
6389,Cruzeiro,0.56,433,19,1,2
6389,Palmeiras,0.44,334,15,3,7
6390,Sport,0.37,326,16,0,6
6390,Atletico-MG,0.63,563,18,2,6
6393,Internacional,0.61,483,19,4,7
6393,Vitoria,0.39,314,18,1,0
6391,Santos,0.63,512,8,2,12
6391,Athletico-PR,0.37,317,17,2,5
6392,Botafogo-RJ,0.39,276,20,2,7
6392,Sao Paulo,0.61,423,18,2,7
6394,Ceara,0.44,335,15,0,5
6394,Chapecoense,0.56,421,20,1,8
6395,Parana,0.4,317,15,2,11
6395,Vasco,0.6,480,11,2,5
6396,Internacional,0.57,534,10,0,4
6396,Sport,0.43,382,10,3,8
6397,Corinthians,0.54,504,9,1,4
6397,Flamengo,0.46,432,18,0,10
6398,Vitoria,0.59,447,17,0,8
6398,Santos,0.41,327,24,1,2
6400,Atletico-MG,0.64,497,15,1,9
6400,Chapecoense,0.36,279,20,2,5
6399,America-MG,0.36,397,13,3,1
6399,Athletico-PR,0.64,678,10,0,5
6401,Sao Paulo,0.61,458,21,2,4
6401,Palmeiras,0.39,312,17,3,2
6402,Gremio,0.76,603,13,5,9
6402,Bahia,0.24,203,25,0,5
6403,Parana,0.3,269,18,0,2
6403,Fluminense,0.7,618,8,3,8
6404,Vasco,0.49,428,13,0,6
6404,Botafogo-RJ,0.51,444,13,0,7
6406,Fluminense,0.48,389,15,0,3
6406,Flamengo,0.52,404,16,0,6
6407,Santos,0.44,359,19,3,5
6407,Corinthians,0.56,466,19,1,2
6408,Bahia,0.68,542,5,3,12
6408,Parana,0.32,276,10,0,1
6409,Vitoria,0.42,314,20,0,3
6409,Chapecoense,0.58,409,14,1,7
6410,Cruzeiro,0.44,410,17,1,9
6410,Vasco,0.56,511,14,1,10
6411,Sao Paulo,0.42,289,23,1,4
6411,Internacional,0.58,386,16,6,6
6412,Gremio,0.67,648,16,0,5
6412,Palmeiras,0.33,326,16,0,4
6414,Sport,0.3,256,12,2,3
6414,Athletico-PR,0.7,566,13,0,10
6413,Atletico-MG,0.6,510,16,1,16
6413,America-MG,0.4,362,15,2,3
6415,Botafogo-RJ,0.43,377,10,1,3
6415,Ceara,0.57,474,13,1,6
6416,Gremio,0.48,462,8,2,4
6416,America-MG,0.52,486,17,1,5
6417,Bahia,0.35,274,21,0,2
6417,Botafogo-RJ,0.65,492,10,0,8
6418,Sao Paulo,0.32,252,20,5,4
6418,Athletico-PR,0.68,559,15,2,7
